日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-08-08,マイジャグラーV,1100,7821,1088,31,26,137.2,252.3,300.8,5.695235470483581,3,8,-262.0,1361.0,340.2,680.5
2023-08-08,マイジャグラーV,1101,3718,-1262,11,6,218.7,338.0,619.7,6.017081187470648,0,8,-288.0,2202.0,244.7,550.5
2023-08-08,マイジャグラーV,1102,4925,88,19,16,140.7,259.2,307.8,6.07920533368492,1,8,2868.0,7644.0,182.0,402.3
2023-08-08,マイジャグラーV,1103,2844,-638,8,7,189.6,355.5,406.3,5.719345847204397,0,8,-662.0,3950.0,303.8,493.8
2023-08-08,マイジャグラーV,1118,4709,362,20,15,134.5,235.4,313.9,6.211872708181613,1,8,-512.0,2689.0,336.1,336.1
2023-08-08,マイジャグラーV,1119,5033,88,20,11,162.4,251.7,457.5,5.759069265750951,1,8,-1688.0,2288.0,572.0,762.7
2023-08-08,マイジャグラーV,1120,8769,338,32,31,139.2,274.0,282.9,5.885497786542491,4,8,-538.0,5721.0,317.8,317.8
2023-08-08,マイジャグラーV,1121,9008,3012,38,44,109.9,237.1,204.7,5.753835926813557,6,8,-812.0,3007.0,334.1,429.6
2023-08-08,マイジャグラーV,1122,6450,4044,34,35,93.5,189.7,184.3,5.799272022777653,6,8,-488.0,5552.0,292.2,396.6
2023-08-08,マイジャグラーV,1123,2971,-212,11,6,174.8,270.1,495.2,5.792898567830373,0,8,362.0,8821.0,275.7,267.3
2023-08-08,マイジャグラーV,1124,3690,-2316,8,4,307.5,461.2,922.5,6.245430569440462,0,8,312.0,3557.0,254.1,444.6
2023-08-08,ファンキージャグラー2,1104,7807,362,30,23,147.3,260.2,339.4,5.817810083171415,3,8,638.0,4016.0,200.8,573.7
2023-08-08,ファンキージャグラー2,1105,6021,-212,20,16,167.2,301.1,376.3,5.533814902829609,2,8,-238.0,6421.0,305.8,291.9
2023-08-08,ファンキージャグラー2,1106,7161,-512,22,28,143.2,325.5,255.8,5.927047468844592,1,8,662.0,4426.0,232.9,402.4
2023-08-08,ファンキージャグラー2,1107,8473,-262,32,18,169.5,264.8,470.7,5.747731160202989,1,8,212.0,2372.0,215.6,1186.0
2023-08-08,ファンキージャグラー2,1108,8532,2964,44,26,121.9,193.9,328.2,5.917106210496058,3,8,938.0,6064.0,224.6,336.9
2023-08-08,ファンキージャグラー2,1109,3032,-612,8,6,216.6,379.0,505.3,5.308218038907557,0,8,-1012.0,2579.0,322.4,644.8
2023-08-08,ファンキージャグラー2,1110,4124,438,19,9,147.3,217.1,458.2,6.038775999848299,1,8,-2148.0,2995.0,998.3,427.9
2023-08-08,ファンキージャグラー2,1111,3714,-412,15,5,185.7,247.6,742.8,6.045669957777571,0,8,-462.0,6022.0,250.9,547.5
