ì˙ït,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,1097,1098,1099,1100,1101,1102,1103,1118,1119,1120,1121,1122,1123,1124,çáåv
2023-04-08 00:00:00,-106.0,-295.0,-650.0,1683.0,-47.0,-2119.0,-1195.0,-1763.0,557.0,793.0,2141.0,604.0,888.0,-911.0,-698.0,,,,,,,,,,,,,,,,,,,,,-911.0,154.0,-911.0,-3928.0,-650.0,-1100.0,3652.0,-47.0,-2485.0,-1313.0,-201.0,2599.0,-1692.0,888.0,-7063.0
2023-04-07 00:00:00,-792.0,-153.0,-343.0,959.0,-1147.0,888.0,746.0,-863.0,-1005.0,-1644.0,-106.0,-95.0,-1550.0,-958.0,-911.0,,,,,,,,,,,,,,,,,,,,,1456.0,841.0,699.0,-295.0,-343.0,-1053.0,-1857.0,296.0,-1644.0,-556.0,-1053.0,-1053.0,1148.0,-556.0,-10944.0
2023-04-06 00:00:00,959.0,-508.0,-295.0,888.0,-1408.0,-414.0,-863.0,-745.0,604.0,107.0,-414.0,-603.0,1006.0,-414.0,154.0,,,,,,,,,,,,,,,,,,,,,841.0,509.0,-414.0,344.0,509.0,-911.0,-1005.0,841.0,-958.0,-201.0,344.0,107.0,-461.0,0.0,-2401.0
2023-03-28 00:00:00,-650.0,-1100.0,-698.0,-863.0,107.0,1637.0,-508.0,-248.0,-650.0,391.0,-508.0,-414.0,-1005.0,1148.0,-295.0,,,,,,,,,,,,,,,,,,,,,-1053.0,0.0,438.0,1101.0,391.0,-153.0,-295.0,249.0,438.0,699.0,344.0,-508.0,-1242.0,888.0,-2359.0
2023-03-27 00:00:00,509.0,1858.0,3790.0,0.0,-106.0,-461.0,-1550.0,-745.0,-556.0,1148.0,202.0,-461.0,-603.0,-295.0,604.0,,,,,,,,,,,,,,,,,,,,,1101.0,-792.0,-792.0,-248.0,-343.0,841.0,-863.0,604.0,-461.0,-650.0,651.0,651.0,-295.0,2347.0,5085.0
2023-03-26 00:00:00,-248.0,2782.0,-414.0,438.0,746.0,1981.0,-248.0,746.0,793.0,-343.0,-1147.0,-343.0,746.0,-153.0,-414.0,,,,,,,,,,,,,,,,,,,,,-1615.0,344.0,-603.0,-295.0,557.0,391.0,-603.0,202.0,-603.0,1338.0,-698.0,-508.0,-508.0,841.0,3162.0
2023-03-18 00:00:00,107.0,-1053.0,-1100.0,-1360.0,-508.0,1906.0,-698.0,2301.0,-343.0,1338.0,-958.0,0.0,296.0,-1810.0,-1763.0,,,,,,,,,,,,,,,,,,,,,-958.0,2049.0,3400.0,202.0,-414.0,1843.0,-1981.0,1645.0,-201.0,-414.0,-414.0,-745.0,-911.0,0.0,-544.0
2023-03-17 00:00:00,-1313.0,-698.0,1797.0,-863.0,-556.0,-1360.0,-106.0,-1313.0,-95.0,-603.0,1693.0,391.0,3400.0,-343.0,-792.0,,,,,,,,,,,,,,,,,,,,,2530.0,202.0,-650.0,0.0,-603.0,-201.0,-603.0,-201.0,-295.0,959.0,-1053.0,-508.0,-650.0,-153.0,-1987.0
2023-03-16 00:00:00,604.0,-698.0,-1147.0,-603.0,1054.0,-1360.0,-201.0,-1053.0,-461.0,1006.0,-650.0,1148.0,-1100.0,-201.0,-1242.0,,,,,,,,,,,,,,,,,,,,,-650.0,154.0,-153.0,-698.0,0.0,154.0,604.0,-508.0,2782.0,509.0,-556.0,-47.0,202.0,888.0,-2223.0
2023-03-08 00:00:00,-792.0,0.0,1196.0,-414.0,-1242.0,1953.0,-745.0,-556.0,154.0,1006.0,746.0,509.0,-508.0,-95.0,-106.0,,,,,,,,,,,,,,,,,,,,,-792.0,2439.0,-95.0,344.0,-603.0,1693.0,-153.0,-1053.0,-47.0,-556.0,746.0,-1360.0,-1053.0,-95.0,521.0
