日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,year,month,day,weekday,day_end,day_end_2,day_zoro,machine_end,machine_end_2,machine_zoro,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-09-10,ファンキージャグラー2,327,908,-276,2,4,151.3,454.0,227.0,6.259049513700116,0,2023,9,10,6,0,1,0,7,2,0,-314.0,2764.0,307.1,552.8
2023-09-10,ファンキージャグラー2,328,4198,-564,15,9,174.9,279.9,466.4,5.991277182806704,1,2023,9,10,6,0,1,0,8,2,0,993.0,7423.0,239.5,247.4
2023-09-10,ファンキージャグラー2,329,3285,-505,12,8,164.2,273.8,410.6,6.304003365973183,0,2023,9,10,6,0,1,0,9,2,0,-827.0,3695.0,335.9,410.6
2023-09-10,ハッピージャグラーVIII,313,2556,-169,10,4,182.6,255.6,639.0,6.030352064269019,0,2023,9,10,6,0,1,0,3,1,0,843.0,6435.0,238.3,306.4
2023-09-10,ハッピージャグラーVIII,314,2394,-208,8,4,199.5,299.2,598.5,5.5845881695724975,0,2023,9,10,6,0,1,0,4,1,0,-175.0,4791.0,252.2,435.5
2023-09-10,ハッピージャグラーVIII,315,3078,634,14,7,146.6,219.9,439.7,5.803901388924702,0,2023,9,10,6,0,1,0,5,1,0,970.0,7942.0,273.9,233.6
2023-09-10,ハッピージャグラーVIII,330,1609,-539,5,4,178.8,321.8,402.2,6.881572531277287,0,2023,9,10,6,0,1,0,0,3,0,-771.0,5134.0,302.0,513.4
2023-09-10,ハッピージャグラーVIII,331,2887,-1315,9,1,288.7,320.8,2887.0,6.428723545709362,0,2023,9,10,6,0,1,0,1,3,0,601.0,7096.0,262.8,295.7
2023-09-10,ハッピージャグラーVIII,332,4545,-752,14,16,151.5,324.6,284.1,6.453715931954476,1,2023,9,10,6,0,1,0,2,3,0,844.0,8575.0,252.2,259.8
2023-09-09,アイムジャグラーEX-TP,318,3591,-508,11,10,171.0,326.5,359.1,5.917263214187182,0,2023,9,9,5,9,0,0,8,1,0,428.0,632.0,126.4,0.0
2023-09-09,アイムジャグラーEX-TP,319,8777,2759,36,44,109.7,243.8,199.5,5.994161903480841,5,2023,9,9,5,9,0,0,9,1,0,93.0,1375.0,275.0,275.0
2023-09-09,アイムジャグラーEX-TP,320,3563,-140,12,10,162.0,296.9,356.3,5.81606966172544,0,2023,9,9,5,9,0,0,0,2,0,-32.0,1991.0,221.2,663.7
2023-09-09,アイムジャグラーEX-TP,321,8006,2077,37,27,125.1,216.4,296.5,6.128567142226943,4,2023,9,9,5,9,0,0,1,2,0,-121.0,530.0,265.0,0.0
2023-09-09,アイムジャグラーEX-TP,322,7694,1577,31,26,135.0,248.2,295.9,5.717978183260101,4,2023,9,9,5,9,0,0,2,2,1,372.0,4304.0,269.0,307.4
2023-09-09,アイムジャグラーEX-TP,323,5276,-1622,13,15,188.4,405.8,351.7,6.010466779047357,2,2023,9,9,5,9,0,0,3,2,0,-1205.0,2058.0,1029.0,257.2
2023-09-09,アイムジャグラーEX-TP,324,5766,-1492,15,18,174.7,384.4,320.3,6.067044375778839,3,2023,9,9,5,9,0,0,4,2,0,-162.0,3694.0,263.9,527.7
2023-09-09,アイムジャグラーEX-TP,325,6429,-745,20,24,146.1,321.4,267.9,6.273289673292851,4,2023,9,9,5,9,0,0,5,2,0,-1003.0,3785.0,378.5,291.2
