,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
544,2023-08-27,マイジャグラーV,630,6326,-2205,14,20,186.1,451.9,316.3,5.92001098917247,1,7,162.0,3616.0,258.3,361.6
545,2023-08-27,マイジャグラーV,631,6954,-1738,20,19,178.3,347.7,366.0,6.00482120047977,1,7,-988.0,1560.0,520.0,780.0
546,2023-08-27,マイジャグラーV,632,6256,185,25,19,142.2,250.2,329.3,6.084866417826495,1,7,-3132.0,6280.0,523.3,483.1
547,2023-08-27,マイジャグラーV,633,5291,-1014,15,16,170.7,352.7,330.7,5.828469206031061,3,7,-962.0,3133.0,391.6,348.1
548,2023-08-27,マイジャグラーV,634,8071,572,34,24,139.2,237.4,336.3,6.105485694644567,1,7,-1088.0,1530.0,1530.0,382.5
549,2023-08-27,マイジャグラーV,635,4860,-996,16,10,186.9,303.8,486.0,5.9614750713284055,1,7,-588.0,2069.0,413.8,344.8
550,2023-08-27,マイジャグラーV,636,8316,3363,43,31,112.4,193.4,268.3,5.957880300961936,1,7,2196.0,5829.0,201.0,323.8
551,2023-08-27,マイジャグラーV,637,5417,-749,20,9,186.8,270.9,601.9,5.922944582113073,1,7,-1062.0,3717.0,371.7,337.9
552,2023-08-27,マイジャグラーV,638,5855,537,20,24,133.1,292.8,244.0,5.655465868004771,5,7,-712.0,1019.0,1019.0,509.5
553,2023-08-27,マイジャグラーV,639,5956,-168,19,17,165.4,313.5,350.4,5.452441983387656,2,7,512.0,7298.0,228.1,486.5
554,2023-08-27,マイジャグラーV,640,5289,-943,17,12,182.4,311.1,440.8,5.851696850399543,1,7,438.0,7951.0,233.9,361.4
555,2023-08-27,マイジャグラーV,641,8477,2412,40,30,121.1,211.9,282.6,5.930147723489821,1,7,388.0,4107.0,256.7,373.4
556,2023-08-27,マイジャグラーV,642,4394,-2066,10,7,258.5,439.4,627.7,5.864630194074581,1,7,-888.0,3812.0,293.2,762.4
557,2023-08-27,マイジャグラーV,643,5960,-221,26,7,180.6,229.2,851.4,5.979651526777602,1,7,262.0,6727.0,232.0,448.5
