日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-08-23,マイジャグラーV,202,1568,-517,4,3,224.0,392.0,522.7,5.680848002788832,0,3,294.0,5583.0,253.8,398.8
2023-08-23,マイジャグラーV,203,2728,-713,8,6,194.9,341.0,454.7,5.890758856927611,0,3,909.0,6494.0,216.5,541.2
2023-08-23,ファンキージャグラー2,205,747,70,4,0,186.8,186.8,0.0,5.964435555900665,0,3,-1385.0,6642.0,316.3,664.2
2023-08-23,ファンキージャグラー2,206,2422,182,11,5,151.4,220.2,484.4,6.057818021220746,0,3,-70.0,6408.0,246.5,400.5
2023-08-23,ファンキージャグラー2,207,5876,126,22,20,139.9,267.1,293.8,6.014220930399773,1,3,-378.0,5910.0,281.4,422.1
2023-08-23,ファンキージャグラー2,208,1907,-322,6,4,190.7,317.8,476.8,5.6846235962033305,0,3,-489.0,4153.0,259.6,830.6
2023-08-23,ファンキージャグラー2,210,3521,-266,12,11,153.1,293.4,320.1,5.969310816915486,0,3,-1133.0,3979.0,331.6,568.4
2023-08-23,ハッピージャグラーVIII,133,3996,-210,13,11,166.5,307.4,363.3,5.778241753045669,0,3,-1413.0,4773.0,340.9,596.6
2023-08-23,ハッピージャグラーVIII,135,3519,1329,19,7,135.3,185.2,502.7,5.824982732687856,0,3,-993.0,2299.0,383.2,766.3
2023-08-23,ハッピージャグラーVIII,136,352,-84,1,1,176.0,352.0,352.0,6.207215182284043,0,3,-294.0,3521.0,270.8,391.2
2023-08-23,ハッピージャグラーVIII,137,1563,322,8,2,156.3,195.4,781.5,5.983608530355592,0,3,2202.0,5196.0,192.4,324.8
2023-08-23,ハッピージャグラーVIII,138,555,98,2,1,185.0,277.5,555.0,4.936259438233664,0,3,1301.0,5528.0,197.4,425.2
2023-08-23,ハッピージャグラーVIII,150,5279,741,22,14,146.6,240.0,377.1,5.848251472930019,1,3,-350.0,2213.0,276.6,553.2
2023-08-19,アイムジャグラーEX-TP,111,5602,-1580,15,15,186.7,373.5,373.5,6.067573533153268,2,9,-965.0,4684.0,275.5,669.1
2023-08-19,アイムジャグラーEX-TP,112,7035,1970,33,23,125.6,213.2,305.9,6.0681003887207,4,9,-1441.0,4381.0,365.1,398.3
2023-08-19,アイムジャグラーEX-TP,113,6379,2434,29,27,113.9,220.0,236.3,5.862948222345643,6,9,-657.0,3740.0,267.1,1246.7
2023-08-19,アイムジャグラーEX-TP,115,3187,-713,8,6,227.6,398.4,531.2,5.3526413143493885,0,9,0.0,3930.0,262.0,491.2
2023-08-19,アイムジャグラーEX-TP,116,5148,-993,14,17,166.1,367.7,302.8,5.980794747942089,4,9,2614.0,7361.0,193.7,368.1
2023-08-19,アイムジャグラーEX-TP,117,3141,769,14,9,136.6,224.4,349.0,5.79559976883288,0,9,-238.0,5847.0,292.4,307.7
2023-08-19,アイムジャグラーEX-TP,118,6250,1739,33,13,135.9,189.4,480.8,6.241028521500343,1,9,154.0,6145.0,267.2,323.4
2023-08-19,アイムジャグラーEX-TP,120,3242,-182,14,2,202.6,231.6,1621.0,6.022085786005162,0,9,154.0,5338.0,280.9,314.0
2023-08-19,アイムジャグラーEX-TP,121,5629,-406,18,19,152.1,312.7,296.3,6.009343937321933,4,9,-545.0,5290.0,278.4,377.9
2023-08-19,アイムジャグラーEX-TP,122,4377,-713,15,9,182.4,291.8,486.3,6.113708440052022,1,9,-350.0,5827.0,277.5,416.2
2023-08-19,アイムジャグラーEX-TP,123,8251,1404,32,34,125.0,257.8,242.7,6.008008804620034,5,9,-657.0,4853.0,323.5,269.6
2023-08-19,アイムジャグラーEX-TP,125,5572,1692,23,27,111.4,242.3,206.4,6.000027695748804,5,9,1161.0,5977.0,206.1,398.5
2023-08-19,アイムジャグラーEX-TP,126,2179,-406,7,6,167.6,311.3,363.2,6.286424804622446,0,9,-853.0,4190.0,299.3,698.3
2023-08-19,アイムジャグラーEX-TP,211,8284,1944,34,34,121.8,243.6,243.6,5.9663638244870345,5,9,-1245.0,6926.0,288.6,494.7
2023-08-19,アイムジャグラーEX-TP,212,6561,1945,32,18,131.2,205.0,364.5,5.978944165300482,2,9,266.0,6059.0,263.4,288.5
2023-08-19,アイムジャグラーEX-TP,213,3505,294,13,14,129.8,269.6,250.4,6.154505840151944,0,9,573.0,4310.0,239.4,431.0
2023-08-19,アイムジャグラーEX-TP,215,4555,-210,16,16,142.3,284.7,284.7,6.323646885336663,4,9,378.0,4341.0,228.5,434.1
2023-08-19,アイムジャグラーEX-TP,216,7098,2125,33,27,118.3,215.1,262.9,6.166801181356848,4,9,825.0,6095.0,243.8,320.8
2023-08-19,アイムジャグラーEX-TP,217,3941,-1608,10,8,218.9,394.1,492.6,6.204333953178988,0,9,-1021.0,4163.0,297.4,594.7
2023-08-19,アイムジャグラーEX-TP,218,3396,-1357,8,9,199.8,424.5,377.3,6.228443117193456,0,9,-1357.0,3938.0,328.2,656.3
2023-08-19,アイムジャグラーEX-TP,220,5642,1636,26,18,128.2,217.0,313.4,5.897215690548907,4,9,-294.0,5741.0,302.2,287.1
