日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023/9/9,マイジャグラーV,62,7206,273,31,19,144.1,232.5,379.3,6.211065571,2,9,5539,8525,193.8,189.4
2023/9/9,マイジャグラーV,63,7392,-245,25,28,139.5,295.7,264,6.026643094,5,9,2671,8241,201,358.3
2023/9/9,マイジャグラーV,65,8911,2580,38,36,120.4,234.5,247.5,5.653715704,5,9,-827,6166,293.6,385.4
2023/9/9,マイジャグラーV,66,6382,-1194,20,14,187.7,319.1,455.9,5.777302422,1,9,2539,6959,188.1,347.9
2023/9/9,マイジャグラーV,67,6487,-302,22,23,144.2,294.9,282,5.993095438,4,9,449,7133,254.8,339.7
2023/9/9,ハッピージャグラーVIII,50,4146,-642,14,9,180.3,296.1,460.7,6.114791945,1,9,2592,7325,222,293
2023/9/9,ハッピージャグラーVIII,51,5342,-1310,17,12,184.2,314.2,445.2,6.362873218,1,9,-653,6285,299.3,483.5
2023/9/9,ハッピージャグラーVIII,52,6773,-676,18,32,135.5,376.3,211.7,6.195238345,1,9,-1522,4550,413.6,350
2023/9/9,ハッピージャグラーVIII,53,6452,676,27,16,150,239,403.2,5.949425549,1,9,942,7479,257.9,249.3
2023/9/9,ハッピージャグラーVIII,55,6650,475,27,18,147.8,246.3,369.4,6.063026989,1,9,-624,5756,319.8,302.9
2023/9/2,アイムジャグラーEX-TP,25,2927,-1174,9,4,225.2,325.2,731.8,6.533222126,0,2,-595,6400,266.7,457.1
2023/9/2,アイムジャグラーEX-TP,26,8286,2565,33,39,115.1,251.1,212.5,5.759836746,6,2,-1203,4274,328.8,388.5
2023/9/2,アイムジャグラーEX-TP,27,8482,1318,32,36,124.7,265.1,235.6,6.008034077,5,2,-450,7676,307,295.2
2023/9/2,アイムジャグラーEX-TP,28,5945,-1696,15,18,180.2,396.3,330.3,6.057354538,3,2,362,7410,285,285
2023/9/2,アイムジャグラーEX-TP,30,7871,652,28,28,140.6,281.1,281.1,5.803284764,4,2,-334,5433,285.9,339.6
2023/9/2,アイムジャグラーEX-TP,31,6128,-856,20,15,175.1,306.4,408.5,5.99037491,1,2,-1000,5716,300.8,476.3
2023/9/2,アイムジャグラーEX-TP,32,5521,-1377,17,15,172.5,324.8,368.1,6.418037258,2,2,1492,5161,198.5,469.2
2023/9/2,マイジャグラーV,56,6800,0,24,24,141.7,283.3,283.3,5.926181565,4,2,-87,6478,249.2,498.3
2023/9/2,マイジャグラーV,57,6822,-1319,22,16,179.5,310.1,426.4,5.960176598,1,2,1405,7228,225.9,278
2023/9/2,マイジャグラーV,58,5757,-1725,14,15,198.5,411.2,383.8,5.710593426,2,2,971,7257,250.2,329.9
2023/9/2,マイジャグラーV,60,7013,1376,31,22,132.3,226.2,318.8,5.837868525,3,2,881,8575,295.7,209.1
2023/9/2,マイジャグラーV,61,8659,1565,36,28,135.3,240.5,309.2,5.679494898,3,2,-856,4892,326.1,326.1
2023/9/2,マイジャグラーV,62,8525,5539,44,45,95.8,193.8,189.4,5.545383486,6,2,-1406,7843,356.5,270.4
2023/9/2,マイジャグラーV,63,8241,2671,41,23,128.8,201,358.3,5.720385332,2,2,-943,4608,307.2,576
2023/9/2,マイジャグラーV,65,6166,-827,21,16,166.6,293.6,385.4,5.995140023,2,2,855,7345,216,367.2
2023/9/2,マイジャグラーV,66,6959,2539,37,20,122.1,188.1,347.9,5.927782082,2,2,-740,6408,278.6,400.5
2023/9/2,マイジャグラーV,67,7133,449,28,21,145.6,254.8,339.7,5.822844968,2,2,1802,7378,217,388.3
2023/9/2,ファンキージャグラー2,36,7096,1115,33,16,144.8,215,443.5,5.889160049,1,2,1985,7250,176.8,1208.3
2023/9/2,ファンキージャグラー2,37,7034,942,30,19,143.6,234.5,370.2,5.776448527,2,2,-421,6378,277.3,398.6
2023/9/2,ファンキージャグラー2,38,7220,2302,36,23,122.4,200.6,313.9,5.920784496,1,2,942,6637,228.9,349.3
2023/9/2,ハッピージャグラーVIII,50,7325,2592,33,25,126.3,222,293,5.603581511,4,2,-218,8678,299.2,299.2
2023/9/2,ハッピージャグラーVIII,51,6285,-653,21,13,184.9,299.3,483.5,5.807422609,1,2,623,6590,227.2,470.7
2023/9/2,ハッピージャグラーVIII,52,4550,-1522,11,13,189.6,413.6,350,6.187776931,1,2,797,7202,248.3,313.1
2023/9/2,ハッピージャグラーVIII,53,7479,942,29,30,126.8,257.9,249.3,6.187470874,1,2,-1000,4508,346.8,375.7
2023/9/2,ハッピージャグラーVIII,55,5756,-624,18,19,155.6,319.8,302.9,6.123643012,1,2,72,6904,238.1,460.3
2023/8/26,アイムジャグラーEX-TP,25,6400,-595,24,14,168.4,266.7,457.1,6.226628859,1,6,-421,6697,279,418.6
2023/8/26,アイムジャグラーEX-TP,26,4274,-1203,13,11,178.1,328.8,388.5,6.464689635,2,6,-740,5387,299.3,538.7
2023/8/26,アイムジャグラーEX-TP,27,7676,-450,25,26,150.5,307,295.2,6.020608002,4,6,3223,8480,212,229.2
2023/8/26,アイムジャグラーEX-TP,28,7410,362,26,26,142.5,285,285,5.876375337,4,6,3302,7254,196.1,268.7
2023/8/26,アイムジャグラーEX-TP,30,5433,-334,19,16,155.2,285.9,339.6,6.117715728,2,6,-218,8118,324.7,270.6
2023/8/26,アイムジャグラーEX-TP,31,5716,-1000,19,12,184.4,300.8,476.3,6.068643471,1,6,3671,8047,201.2,217.5
2023/8/26,アイムジャグラーEX-TP,32,5161,1492,26,11,139.5,198.5,469.2,5.931834884,1,6,217,5931,257.9,456.2
2023/8/26,マイジャグラーV,56,6478,-87,26,13,166.1,249.2,498.3,5.857789452,1,6,-1406,7659,294.6,450.5
2023/8/26,マイジャグラーV,57,7228,1405,32,26,124.6,225.9,278,6.046530065,4,6,-769,6501,325.1,406.3
2023/8/26,マイジャグラーV,58,7257,971,29,22,142.3,250.2,329.9,5.635790143,3,6,3013,7220,200.6,257.9
2023/8/26,マイジャグラーV,60,8575,881,29,41,122.5,295.7,209.1,5.844866632,6,6,2014,7510,214.6,326.5
2023/8/26,マイジャグラーV,61,4892,-856,15,15,163.1,326.1,326.1,6.015506567,3,6,-421,6729,258.8,448.6
2023/8/26,マイジャグラーV,62,7843,-1406,22,29,153.8,356.5,270.4,6.024274074,4,6,-1261,4651,310.1,516.8
2023/8/26,マイジャグラーV,63,4608,-943,15,8,200.3,307.2,576,5.789915553,1,6,130,7926,293.6,283.1
2023/8/26,マイジャグラーV,65,7345,855,34,20,136,216,367.2,6.249572675,2,6,-392,7474,276.8,339.7
2023/8/26,マイジャグラーV,66,6408,-740,23,16,164.3,278.6,400.5,6.067545301,1,6,2907,7382,210.9,230.7
2023/8/26,マイジャグラーV,67,7378,1802,34,19,139.2,217,388.3,5.606382798,1,6,-856,5070,316.9,563.3
2023/8/26,ファンキージャグラー2,36,7250,1985,41,6,154.3,176.8,1208.3,5.83658077,1,6,-247,5624,267.8,351.5
2023/8/26,ファンキージャグラー2,37,6378,-421,23,16,163.5,277.3,398.6,5.8781388,2,6,1434,7345,209.9,432.1
2023/8/26,ファンキージャグラー2,38,6637,942,29,19,138.3,228.9,349.3,5.914682751,3,6,362,6324,263.5,332.8
2023/8/26,ハッピージャグラーVIII,50,8678,-218,29,29,149.6,299.2,299.2,5.995452251,4,6,72,7206,257.4,300.2
2023/8/26,ハッピージャグラーVIII,51,6590,623,29,14,153.3,227.2,470.7,6.075778744,1,6,971,6408,228.9,337.3
2023/8/26,ハッピージャグラーVIII,52,7202,797,29,23,138.5,248.3,313.1,6.059917242,1,6,2250,6253,183.9,416.9
2023/8/26,ハッピージャグラーVIII,53,4508,-1000,13,12,180.3,346.8,375.7,6.095297433,1,6,246,6544,251.7,363.6
2023/8/26,ハッピージャグラーVIII,55,6904,72,29,15,156.9,238.1,460.3,6.269815099,1,6,768,8558,231.3,389
2023/8/19,アイムジャグラーEX-TP,25,6697,-421,24,16,167.4,279,418.6,5.981360804,1,9,-566,7252,268.6,381.7
2023/8/19,アイムジャグラーEX-TP,26,5387,-740,18,10,192.4,299.3,538.7,5.819804422,1,9,4594,8125,203.1,198.2
2023/8/19,アイムジャグラーEX-TP,27,8480,3223,40,37,110.1,212,229.2,6.117827555,5,9,-1261,5403,385.9,317.8
2023/8/19,アイムジャグラーEX-TP,28,7254,3302,37,27,113.3,196.1,268.7,5.937121707,4,9,2118,8022,205.7,382
