日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日の差枚,前日のG数,前日のBB確率,前日のRB確率,翌日,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング
2023-03-18,アイムジャグラーEX-TP,553,2363,-1667,3,3,393.8,787.7,787.7,5.784719048950083,0,8,6,12,-53.0,4442.0,246.8,370.2,2023-03-18,4.0,6.0,3.0,9.0
2023-03-18,アイムジャグラーEX-TP,554,3060,-1107,7,7,218.6,437.1,437.1,5.822805187776904,0,8,14,12,-1053.0,1294.0,1294.0,647.0,2023-03-18,10.0,11.0,10.5,2.0
2023-03-18,アイムジャグラーEX-TP,555,4193,-2259,6,15,199.7,698.8,279.5,6.2049623213171,0,8,21,12,0.0,4143.0,276.2,376.6,2023-03-18,5.0,5.0,6.0,8.0
2023-03-18,アイムジャグラーEX-TP,556,4456,-1267,12,12,185.7,371.3,371.3,6.102861929980233,0,8,24,12,-920.0,1045.0,1045.0,522.5,2023-03-18,11.0,10.0,10.5,3.0
2023-03-18,マイジャグラーV,491,5935,-360,21,15,164.9,282.6,395.7,5.78622491057446,1,8,36,20,-253.0,4532.0,266.6,412.0,2023-03-18,12.0,13.0,11.5,10.0
2023-03-18,マイジャグラーV,492,5517,200,22,11,167.2,250.8,501.5,5.62264671339299,1,8,33,20,280.0,3749.0,234.3,468.6,2023-03-18,14.0,8.0,14.0,12.0
2023-03-18,マイジャグラーV,493,4315,147,17,12,148.8,253.8,359.6,5.894821879683322,0,8,29,20,-173.0,1886.0,269.4,628.7,2023-03-18,18.0,12.0,18.0,3.0
2023-03-18,マイジャグラーV,494,6015,147,21,23,136.7,286.4,261.5,5.902022055201459,1,8,44,20,3025.0,8018.0,190.9,334.1,2023-03-18,1.0,1.0,1.0,18.0
2023-03-18,マイジャグラーV,495,4161,-53,17,11,148.6,244.8,378.3,6.208669336512607,0,8,28,20,493.0,4382.0,219.1,337.1,2023-03-18,13.0,7.0,8.0,16.0
2023-03-18,マイジャグラーV,496,2582,-1373,6,2,322.8,430.3,1291.0,5.843565036816526,0,8,8,20,1293.0,6426.0,257.0,221.6,2023-03-18,3.0,2.0,2.0,20.0
2023-03-18,マイジャグラーV,497,3002,-973,9,4,230.9,333.6,750.5,5.872742645594169,0,8,13,20,-653.0,4929.0,328.6,379.2,2023-03-18,8.0,15.0,11.5,6.0
2023-03-18,マイジャグラーV,498,6505,627,26,21,138.4,250.2,309.8,5.868722199021937,3,8,47,20,1197.0,6366.0,198.9,578.7,2023-03-18,4.0,3.0,5.0,14.0
2023-03-18,マイジャグラーV,499,2798,-1160,7,5,233.2,399.7,559.6,5.938309485642383,0,8,12,20,-920.0,4623.0,288.9,462.3,2023-03-18,10.0,16.0,13.0,5.0
2023-03-18,マイジャグラーV,500,6529,-813,23,17,163.2,283.9,384.1,6.082803287052706,1,8,40,20,-53.0,2683.0,268.3,383.3,2023-03-18,16.0,9.0,16.0,11.0
2023-03-18,マイジャグラーV,541,6144,840,30,13,142.9,204.8,472.6,6.165713856144322,1,8,43,20,-120.0,3296.0,299.6,366.2,2023-03-18,15.0,11.0,15.0,8.0
2023-03-18,マイジャグラーV,542,8016,-67,27,24,157.2,296.9,334.0,5.589968645059732,3,8,51,20,-1107.0,6893.0,313.3,430.8,2023-03-18,2.0,17.5,6.0,4.0
2023-03-18,マイジャグラーV,543,5539,0,19,17,153.9,291.5,325.8,5.64368638243138,3,8,36,20,627.0,5518.0,306.6,197.1,2023-03-18,6.0,6.0,3.5,19.0
2023-03-18,マイジャグラーV,544,6143,-173,21,18,157.5,292.5,341.3,5.692379966515661,2,8,39,20,-1107.0,2440.0,406.7,271.1,2023-03-18,17.0,17.5,17.0,9.0
2023-03-18,マイジャグラーV,545,6432,-813,18,22,160.8,357.3,292.4,5.6786121641381655,3,8,40,20,-1373.0,5414.0,416.5,284.9,2023-03-18,7.0,20.0,9.0,7.0
2023-03-18,マイジャグラーV,546,3475,-1053,10,8,193.1,347.5,434.4,6.061806329975846,0,8,18,20,-1160.0,1567.0,783.5,1567.0,2023-03-18,19.0,19.0,19.5,1.0
2023-03-18,マイジャグラーV,547,6855,-200,26,19,152.3,263.7,360.8,6.015444588165622,2,8,45,20,-520.0,1161.0,387.0,0.0,2023-03-18,20.0,14.0,19.5,2.0
2023-03-18,マイジャグラーV,548,7502,1533,34,26,125.0,220.6,288.5,6.058528319146862,4,8,60,20,1027.0,4625.0,210.2,330.4,2023-03-18,9.0,4.0,7.0,17.0
2023-03-18,マイジャグラーV,549,4435,-1213,13,8,211.2,341.2,554.4,5.780713598951963,0,8,21,20,-67.0,6352.0,276.2,276.2,2023-03-18,5.0,10.0,3.5,15.0
2023-03-18,マイジャグラーV,550,4917,-1507,14,8,223.5,351.2,614.6,5.764263084384463,0,8,22,20,947.0,4615.0,219.8,461.5,2023-03-18,11.0,5.0,10.0,13.0
2023-03-18,ファンキージャグラー2,481,4131,-467,16,6,187.8,258.2,688.5,5.923048013985763,0,8,22,8,-67.0,5953.0,313.3,248.0,2023-03-18,2.0,4.0,1.0,5.0
2023-03-18,ファンキージャグラー2,482,3676,200,14,13,136.1,262.6,282.8,5.99215379948356,0,8,27,8,-520.0,2211.0,315.9,442.2,2023-03-18,7.0,5.0,7.0,3.0
2023-03-18,ファンキージャグラー2,483,2698,-467,9,9,149.9,299.8,299.8,6.452745863997379,0,8,18,8,1187.0,5348.0,205.7,382.0,2023-03-18,3.0,3.0,2.0,6.0
2023-03-18,ファンキージャグラー2,484,7933,2235,39,25,124.0,203.4,317.3,5.996686949517267,1,8,64,8,1693.0,4874.0,195.0,348.1,2023-03-18,4.0,1.0,3.0,7.0
2023-03-18,ファンキージャグラー2,557,5039,-1400,14,14,180.0,359.9,359.9,6.053653371249859,1,8,28,8,-920.0,3818.0,381.8,238.6,2023-03-18,5.0,6.0,5.0,4.0
2023-03-18,ファンキージャグラー2,558,6596,-53,27,15,157.0,244.3,439.7,6.039045136872586,1,8,42,8,1400.0,2928.0,162.7,418.3,2023-03-18,6.0,2.0,6.0,8.0
2023-03-18,ファンキージャグラー2,559,2169,-973,5,4,241.0,433.8,542.2,5.913102138718473,0,8,9,8,-1720.0,6160.0,342.2,440.0,2023-03-18,1.0,8.0,4.0,2.0
2023-03-18,ファンキージャグラー2,560,7604,280,32,19,149.1,237.6,400.2,6.057464981176769,1,8,51,8,-1107.0,1640.0,546.7,820.0,2023-03-18,8.0,7.0,8.0,1.0
2023-03-18,ハッピージャグラーVIII,501,6488,-120,25,19,147.5,259.5,341.5,6.359703787581973,2,8,44,4,-867.0,805.0,805.0,0.0,2023-03-18,4.0,3.0,4.0,1.0
2023-03-18,ハッピージャグラーVIII,502,1026,-867,1,2,342.0,1026.0,513.0,6.583845610745531,0,8,3,4,440.0,1935.0,193.5,483.8,2023-03-18,2.0,1.0,1.0,4.0
2023-03-18,ハッピージャグラーVIII,539,2797,-467,11,4,186.5,254.3,699.2,6.484107286706819,0,8,15,4,-467.0,1358.0,339.5,679.0,2023-03-18,3.0,2.0,3.0,2.0
2023-03-18,ハッピージャグラーVIII,540,4318,-707,13,13,166.1,332.2,332.2,6.1218535960413805,0,8,26,4,-1000.0,2486.0,414.3,497.2,2023-03-18,1.0,4.0,2.0,3.0
2023-03-17,アイムジャグラーEX-TP,485,1298,-253,5,3,162.2,259.6,432.7,6.984317892574088,0,7,8,12,333.0,1450.0,207.1,362.5,2023-03-17,7.0,3.0,5.0,11.0
2023-03-17,アイムジャグラーEX-TP,486,3789,387,14,14,135.3,270.6,270.6,5.925167804692959,0,7,28,12,-67.0,602.0,301.0,301.0,2023-03-17,9.0,7.5,9.0,7.5
2023-03-17,アイムジャグラーEX-TP,487,1851,-707,4,5,205.7,462.8,370.2,5.943001319693048,0,7,9,12,147.0,2259.0,282.4,251.0,2023-03-17,4.0,5.0,3.0,10.0
2023-03-17,アイムジャグラーEX-TP,488,739,-653,1,0,739.0,739.0,0.0,6.131644838204644,0,7,1,12,-653.0,1327.0,442.3,663.5,2023-03-17,8.0,12.0,8.0,3.0
2023-03-17,アイムジャグラーEX-TP,489,4715,1400,22,15,127.4,214.3,314.3,5.926364636584071,0,7,37,12,-200.0,324.0,324.0,0.0,2023-03-17,11.0,9.5,11.0,2.0
2023-03-17,アイムジャグラーEX-TP,490,4561,200,14,18,142.5,325.8,253.4,5.613825613036896,0,7,32,12,440.0,2397.0,199.8,799.0,2023-03-17,2.0,2.0,4.0,6.0
2023-03-17,アイムジャグラーEX-TP,551,5126,-1853,12,16,183.1,427.2,320.4,6.243445356771855,3,7,28,12,1133.0,2367.0,182.1,338.1,2023-03-17,3.0,1.0,2.0,12.0
2023-03-17,アイムジャグラーEX-TP,552,1931,93,8,3,175.5,241.4,643.7,5.765392590541968,0,7,11,12,-67.0,197.0,197.0,0.0,2023-03-17,12.0,7.5,11.0,4.0
2023-03-17,アイムジャグラーEX-TP,553,4442,-53,18,12,148.1,246.8,370.2,6.446676796163598,0,7,30,12,-53.0,1505.0,301.0,301.0,2023-03-17,6.0,6.0,6.0,7.5
2023-03-17,アイムジャグラーEX-TP,554,1294,-1053,1,2,431.3,1294.0,647.0,5.825889378966946,0,7,3,12,227.0,4148.0,244.0,319.1,2023-03-17,1.0,4.0,1.0,9.0
2023-03-17,アイムジャグラーEX-TP,555,4143,0,15,11,159.3,276.2,376.6,5.857558927424549,0,7,26,12,-520.0,542.0,0.0,542.0,2023-03-17,10.0,11.0,11.0,1.0
2023-03-17,アイムジャグラーEX-TP,556,1045,-920,1,2,348.3,1045.0,522.5,6.529493158247109,0,7,3,12,-200.0,1721.0,286.8,573.7,2023-03-17,5.0,9.5,7.0,5.0
2023-03-17,マイジャグラーV,491,4532,-253,17,11,161.9,266.6,412.0,5.943253898330977,0,7,28,20,-200.0,1186.0,296.5,593.0,2023-03-17,13.0,11.0,14.0,6.0
2023-03-17,マイジャグラーV,492,3749,280,16,8,156.2,234.3,468.6,5.793364745699248,0,7,24,20,1988.0,7039.0,234.6,251.4,2023-03-17,2.0,1.0,1.0,15.5
2023-03-17,マイジャグラーV,493,1886,-173,7,3,188.6,269.4,628.7,5.717144763023781,0,7,10,20,-67.0,1207.0,241.4,402.3,2023-03-17,12.0,10.0,13.0,12.0
2023-03-17,マイジャグラーV,494,8018,3025,42,24,121.5,190.9,334.1,5.841740308061129,3,7,66,20,-253.0,2754.0,250.4,688.5,2023-03-17,10.0,12.5,10.0,7.0
2023-03-17,マイジャグラーV,495,4382,493,20,13,132.8,219.1,337.1,6.306700599891793,0,7,33,20,-360.0,3370.0,280.8,481.4,2023-03-17,8.0,14.5,8.0,9.0
2023-03-17,マイジャグラーV,496,6426,1293,25,29,119.0,257.0,221.6,5.83473310519082,6,7,54,20,-653.0,718.0,0.0,718.0,2023-03-17,17.0,18.0,17.5,2.0
2023-03-17,マイジャグラーV,497,4929,-653,15,13,176.0,328.6,379.2,5.638795854707696,0,7,28,20,-600.0,886.0,886.0,0.0,2023-03-17,16.0,17.0,17.5,1.0
2023-03-17,マイジャグラーV,498,6366,1197,32,11,148.0,198.9,578.7,5.920067937382839,1,7,43,20,1000.0,4247.0,223.5,326.7,2023-03-17,5.0,5.0,6.0,14.0
2023-03-17,マイジャグラーV,499,4623,-920,16,10,177.8,288.9,462.3,6.165911237229685,0,7,26,20,680.0,1128.0,161.1,376.0,2023-03-17,15.0,6.0,11.5,19.0
2023-03-17,マイジャグラーV,500,2683,-53,10,7,157.8,268.3,383.3,5.837110265571955,0,7,17,20,200.0,5196.0,236.2,472.4,2023-03-17,3.0,9.0,5.0,11.0
2023-03-17,マイジャグラーV,541,3296,-120,11,9,164.8,299.6,366.2,5.572713290528944,0,7,20,20,1427.0,7814.0,205.6,520.9,2023-03-17,1.0,3.0,2.0,13.0
2023-03-17,マイジャグラーV,542,6893,-1107,22,16,181.4,313.3,430.8,5.7751822286834775,1,7,38,20,-253.0,243.0,0.0,243.0,2023-03-17,20.0,12.5,17.5,5.0
2023-03-17,マイジャグラーV,543,5518,627,18,28,120.0,306.6,197.1,5.795484509371235,6,7,46,20,-707.0,3647.0,303.9,455.9,2023-03-17,7.0,19.5,7.0,8.0
2023-03-17,マイジャグラーV,544,2440,-1107,6,9,162.7,406.7,271.1,7.034885246317569,0,7,15,20,547.0,1157.0,144.6,578.5,2023-03-17,14.0,7.0,11.5,18.0
2023-03-17,マイジャグラーV,545,5414,-1373,13,19,169.2,416.5,284.9,5.8472131361649975,4,7,32,20,1240.0,4140.0,197.1,295.7,2023-03-17,6.0,4.0,4.0,17.0
2023-03-17,マイジャグラーV,546,1567,-1160,2,1,522.3,783.5,1567.0,5.617518063383412,0,7,3,20,-360.0,314.0,0.0,0.0,2023-03-17,19.0,14.5,20.0,20.0
2023-03-17,マイジャグラーV,547,1161,-520,3,0,387.0,387.0,0.0,5.462901724356577,0,7,3,20,1480.0,4855.0,231.2,255.5,2023-03-17,4.0,2.0,3.0,15.5
2023-03-17,マイジャグラーV,548,4625,1027,22,14,128.5,210.2,330.4,6.032246842801482,0,7,36,20,-520.0,628.0,628.0,0.0,2023-03-17,18.0,16.0,17.5,3.0
2023-03-17,マイジャグラーV,549,6352,-67,23,23,138.1,276.2,276.2,6.112521670005587,1,7,46,20,-707.0,1281.0,640.5,427.0,2023-03-17,11.0,19.5,15.0,4.0
2023-03-17,マイジャグラーV,550,4615,947,21,10,148.9,219.8,461.5,5.553010384016613,0,7,31,20,227.0,2936.0,209.7,734.0,2023-03-17,9.0,8.0,9.0,10.0
2023-03-17,ファンキージャグラー2,481,5953,-67,19,24,138.4,313.3,248.0,5.8401385200804,5,7,43,8,840.0,4099.0,204.9,341.6,2023-03-17,1.0,1.0,1.0,6.0
2023-03-17,ファンキージャグラー2,482,2211,-520,7,5,184.2,315.9,442.2,6.057626148232317,0,7,12,8,280.0,907.0,226.8,226.8,2023-03-17,8.0,4.0,7.0,8.0
2023-03-17,ファンキージャグラー2,483,5348,1187,26,14,133.7,205.7,382.0,5.978351726620751,1,7,40,8,333.0,3737.0,233.6,339.7,2023-03-17,2.0,3.0,2.0,5.0
2023-03-17,ファンキージャグラー2,484,4874,1693,25,14,125.0,195.0,348.1,5.816980708336748,0,7,39,8,-360.0,1945.0,324.2,277.9,2023-03-17,5.5,7.0,5.0,4.0
2023-03-17,ファンキージャグラー2,557,3818,-920,10,16,146.8,381.8,238.6,6.3394591941522895,0,7,26,8,-573.0,1121.0,373.7,1121.0,2023-03-17,7.0,8.0,8.0,1.0
2023-03-17,ファンキージャグラー2,558,2928,1400,18,7,117.1,162.7,418.3,6.114675859007018,0,7,25,8,787.0,2351.0,167.9,470.2,2023-03-17,4.0,2.0,4.0,7.0
2023-03-17,ファンキージャグラー2,559,6160,-1720,18,14,192.5,342.2,440.0,5.997474440146471,1,7,32,8,-53.0,1945.0,243.1,648.3,2023-03-17,5.5,5.0,6.0,2.0
2023-03-17,ファンキージャグラー2,560,1640,-1107,3,2,328.0,546.7,820.0,6.1543715270252894,0,7,5,8,-307.0,3310.0,300.9,300.9,2023-03-17,3.0,6.0,3.0,3.0
2023-03-17,ハッピージャグラーVIII,501,805,-867,1,0,805.0,805.0,0.0,7.236430709209539,0,7,1,4,-173.0,194.0,0.0,194.0,2023-03-17,4.0,4.0,4.0,1.0
2023-03-17,ハッピージャグラーVIII,502,1935,440,10,4,138.2,193.5,483.8,6.293756191350517,0,7,14,4,493.0,4767.0,207.3,681.0,2023-03-17,1.0,2.0,1.0,3.0
2023-03-17,ハッピージャグラーVIII,539,1358,-467,4,2,226.3,339.5,679.0,6.204286645809817,0,7,6,4,-53.0,339.0,339.0,339.0,2023-03-17,3.0,3.0,3.0,2.0
2023-03-17,ハッピージャグラーVIII,540,2486,-1000,6,5,226.0,414.3,497.2,6.1206543215826485,0,7,11,4,787.0,2586.0,184.7,862.0,2023-03-17,2.0,1.0,2.0,4.0
2023-03-16,アイムジャグラーEX-TP,485,1450,333,7,4,131.8,207.1,362.5,6.238860138739341,0,6,11,12,-360.0,2151.0,268.9,717.0,2023-03-16,5.0,5.0,4.0,7.0
2023-03-16,アイムジャグラーEX-TP,486,602,-67,2,2,150.5,301.0,301.0,6.319806567727751,0,6,4,12,280.0,656.0,164.0,0.0,2023-03-16,11.0,2.0,7.5,9.0
2023-03-16,アイムジャグラーEX-TP,487,2259,147,8,9,132.9,282.4,251.0,6.041672132654901,0,6,17,12,547.0,3995.0,249.7,285.4,2023-03-16,2.0,1.0,2.0,11.0
2023-03-16,アイムジャグラーEX-TP,488,1327,-653,3,2,265.4,442.3,663.5,6.039262121406645,0,6,5,12,-253.0,199.0,0.0,0.0,2023-03-16,12.0,4.0,12.0,12.0
2023-03-16,アイムジャグラーEX-TP,489,324,-200,1,0,324.0,324.0,0.0,7.044901024576484,0,6,1,12,-653.0,845.0,845.0,0.0,2023-03-16,8.0,7.5,11.0,1.0
2023-03-16,アイムジャグラーEX-TP,490,2397,440,12,3,159.8,199.8,799.0,5.9931872687500425,0,6,15,12,-1107.0,3945.0,328.8,563.6,2023-03-16,3.0,12.0,3.0,6.0
2023-03-16,アイムジャグラーEX-TP,551,2367,1133,13,7,118.3,182.1,338.1,5.946239961606432,0,6,20,12,-973.0,2319.0,386.5,579.8,2023-03-16,4.0,11.0,5.0,5.0
2023-03-16,アイムジャグラーEX-TP,552,197,-67,1,0,197.0,197.0,0.0,8.76387929335551,0,6,1,12,-413.0,744.0,372.0,0.0,2023-03-16,9.0,6.0,9.5,2.0
2023-03-16,アイムジャグラーEX-TP,553,1505,-53,5,5,150.5,301.0,301.0,5.96151279031676,0,6,10,12,-707.0,1757.0,439.2,351.4,2023-03-16,6.0,9.5,6.0,8.0
2023-03-16,アイムジャグラーEX-TP,554,4148,227,17,13,138.3,244.0,319.1,6.375443341536465,0,6,30,12,-707.0,1273.0,424.3,1273.0,2023-03-16,7.0,9.5,7.5,4.0
2023-03-16,アイムジャグラーEX-TP,555,542,-520,0,1,542.0,0.0,542.0,5.742290048579562,0,6,1,12,-653.0,735.0,0.0,367.5,2023-03-16,10.0,7.5,9.5,3.0
2023-03-16,アイムジャグラーEX-TP,556,1721,-200,6,3,191.2,286.8,573.7,5.8388744115790345,0,6,9,12,227.0,4922.0,234.4,410.2,2023-03-16,1.0,3.0,1.0,10.0
2023-03-16,マイジャグラーV,491,1186,-200,4,2,197.7,296.5,593.0,5.737407494130556,0,6,6,20,93.0,3850.0,320.8,275.0,2023-03-16,11.0,11.0,11.0,13.0
2023-03-16,マイジャグラーV,492,7039,1988,30,28,121.4,234.6,251.4,5.656143212605998,5,6,58,20,493.0,3203.0,291.2,200.2,2023-03-16,13.0,5.0,9.0,17.0
2023-03-16,マイジャグラーV,493,1207,-67,5,3,150.9,241.4,402.3,6.414456345828107,0,6,8,20,2975.0,6296.0,190.8,262.3,2023-03-16,2.0,2.0,1.0,18.0
2023-03-16,マイジャグラーV,494,2754,-253,11,4,183.6,250.4,688.5,5.949240888797796,0,6,15,20,-653.0,1941.0,388.2,647.0,2023-03-16,19.0,17.0,19.0,2.0
2023-03-16,マイジャグラーV,495,3370,-360,12,7,177.4,280.8,481.4,5.822723008077451,0,6,19,20,-1800.0,3322.0,830.5,276.8,2023-03-16,12.0,20.0,15.0,3.0
2023-03-16,マイジャグラーV,496,718,-653,0,1,718.0,0.0,718.0,5.374902540122421,0,6,1,20,-173.0,5568.0,309.3,293.1,2023-03-16,4.0,12.0,6.5,12.0
2023-03-16,マイジャグラーV,497,886,-600,1,0,886.0,886.0,0.0,5.052753152378332,0,6,1,20,387.0,5105.0,283.6,255.2,2023-03-16,6.0,6.0,5.0,15.0
2023-03-16,マイジャグラーV,498,4247,1000,19,13,132.7,223.5,326.7,5.697649369652847,0,6,32,20,147.0,3009.0,273.5,376.1,2023-03-16,14.0,9.0,13.0,10.0
2023-03-16,マイジャグラーV,499,1128,680,7,3,112.8,161.1,376.0,5.733390335160887,0,6,10,20,-307.0,2952.0,328.0,421.7,2023-03-16,15.0,13.5,15.0,4.0
2023-03-16,マイジャグラーV,500,5196,200,22,11,157.5,236.2,472.4,5.906740446280728,1,6,33,20,-413.0,4464.0,248.0,558.0,2023-03-16,8.0,16.0,11.0,7.0
2023-03-16,マイジャグラーV,541,7814,1427,38,15,147.4,205.6,520.9,5.853012851567207,1,6,53,20,-1000.0,5174.0,323.4,369.6,2023-03-16,5.0,18.0,8.0,6.0
2023-03-16,マイジャグラーV,542,243,-253,0,1,243.0,0.0,243.0,7.289941953837194,0,6,1,20,-1400.0,7317.0,332.6,348.4,2023-03-16,1.0,19.0,4.0,8.0
2023-03-16,マイジャグラーV,543,3647,-707,12,8,182.3,303.9,455.9,5.9678743083197165,0,6,20,20,-307.0,2707.0,300.8,451.2,2023-03-16,16.0,13.5,17.0,5.0
2023-03-16,マイジャグラーV,544,1157,547,8,2,115.7,144.6,578.5,6.754610833746296,0,6,10,20,947.0,6039.0,274.5,232.3,2023-03-16,3.0,4.0,2.5,16.0
2023-03-16,マイジャグラーV,545,4140,1240,21,14,118.3,197.1,295.7,6.180667863710749,0,6,35,20,280.0,4091.0,255.7,409.1,2023-03-16,9.0,7.0,11.0,11.0
2023-03-16,マイジャグラーV,546,314,-360,0,0,0.0,0.0,0.0,5.780208226478868,0,6,0,20,1987.0,4046.0,192.7,252.9,2023-03-16,10.0,3.0,6.5,19.0
2023-03-16,マイジャグラーV,547,4855,1480,21,19,121.4,231.2,255.5,5.603224358433876,0,6,40,20,147.0,1942.0,215.8,647.3,2023-03-16,18.0,9.0,18.0,9.0
2023-03-16,マイジャグラーV,548,628,-520,1,0,628.0,628.0,0.0,6.053574811846365,0,6,1,20,-360.0,533.0,533.0,0.0,2023-03-16,20.0,15.0,20.0,1.0
2023-03-16,マイジャグラーV,549,1281,-707,2,3,256.2,640.5,427.0,5.788656653936272,0,6,5,20,3691.0,5072.0,149.2,362.3,2023-03-16,7.0,1.0,2.5,20.0
2023-03-16,マイジャグラーV,550,2936,227,14,4,163.1,209.7,734.0,5.982472212221436,0,6,18,20,147.0,2321.0,232.1,386.8,2023-03-16,17.0,9.0,15.0,14.0
2023-03-16,ファンキージャグラー2,481,4099,840,20,12,128.1,204.9,341.6,6.213970431301509,0,6,32,8,1693.0,5553.0,191.5,427.2,2023-03-16,1.0,1.0,1.0,7.0
2023-03-16,ファンキージャグラー2,482,907,280,4,4,113.4,226.8,226.8,5.872779062021031,0,6,8,8,93.0,3367.0,306.1,198.1,2023-03-16,3.0,4.0,3.0,8.0
2023-03-16,ファンキージャグラー2,483,3737,333,16,11,138.4,233.6,339.7,6.0925185294915005,0,6,27,8,-307.0,2817.0,281.7,402.4,2023-03-16,4.0,6.0,4.0,5.0
2023-03-16,ファンキージャグラー2,484,1945,-360,6,7,149.6,324.2,277.9,6.335320449750751,0,6,13,8,280.0,871.0,174.2,0.0,2023-03-16,8.0,3.0,7.0,2.0
2023-03-16,ファンキージャグラー2,557,1121,-573,3,1,280.2,373.7,1121.0,6.190494236551845,0,6,4,8,-813.0,1062.0,1062.0,1062.0,2023-03-16,7.0,8.0,8.0,1.0
2023-03-16,ファンキージャグラー2,558,2351,787,14,5,123.7,167.9,470.2,6.471628457231287,0,6,19,8,-520.0,2323.0,387.2,290.4,2023-03-16,5.0,7.0,5.0,4.0
2023-03-16,ファンキージャグラー2,559,1945,-53,8,3,176.8,243.1,648.3,5.837397346122586,0,6,11,8,-67.0,1355.0,271.0,451.7,2023-03-16,6.0,5.0,6.0,3.0
2023-03-16,ファンキージャグラー2,560,3310,-307,11,11,150.5,300.9,300.9,6.04083908349886,0,6,22,8,893.0,4000.0,210.5,400.0,2023-03-16,2.0,2.0,2.0,6.0
2023-03-16,ハッピージャグラーVIII,501,194,-173,0,1,194.0,0.0,194.0,7.304278744831234,0,6,1,4,680.0,2499.0,192.2,833.0,2023-03-16,2.0,1.0,2.0,4.0
2023-03-16,ハッピージャグラーVIII,502,4767,493,23,7,158.9,207.3,681.0,6.217565793971135,0,6,30,4,-253.0,450.0,450.0,0.0,2023-03-16,4.0,3.0,4.0,1.0
2023-03-16,ハッピージャグラーVIII,539,339,-53,1,1,169.5,339.0,339.0,5.994407430059167,0,6,2,4,-760.0,1277.0,638.5,319.2,2023-03-16,3.0,4.0,3.0,2.0
2023-03-16,ハッピージャグラーVIII,540,2586,787,14,3,152.1,184.7,862.0,5.814247931470566,0,6,17,4,-120.0,3285.0,234.6,821.2,2023-03-16,1.0,2.0,1.0,3.0
2023-03-15,アイムジャグラーEX-TP,485,2151,-360,8,3,195.5,268.9,717.0,6.183996937153427,0,5,11,12,-360.0,676.0,338.0,0.0,2023-03-15,8.0,10.5,10.0,2.0
2023-03-15,アイムジャグラーEX-TP,486,656,280,4,0,164.0,164.0,0.0,5.621384019022216,0,5,4,12,-173.0,1453.0,363.2,363.2,2023-03-15,6.0,6.5,6.0,6.0
2023-03-15,アイムジャグラーEX-TP,487,3995,547,16,14,133.2,249.7,285.4,6.036865224377208,0,5,30,12,-53.0,5100.0,283.3,283.3,2023-03-15,1.0,5.0,1.0,10.0
2023-03-15,アイムジャグラーEX-TP,488,199,-253,0,0,0.0,0.0,0.0,6.364545833685143,0,5,0,12,227.0,605.0,201.7,605.0,2023-03-15,10.0,3.0,8.0,9.0
2023-03-15,アイムジャグラーEX-TP,489,845,-653,1,0,845.0,845.0,0.0,5.4862096491715,0,5,1,12,840.0,2904.0,223.4,264.0,2023-03-15,3.0,2.0,3.0,11.0
2023-03-15,アイムジャグラーEX-TP,490,3945,-1107,12,7,207.6,328.8,563.6,6.086234303358745,0,5,19,12,147.0,1133.0,226.6,1133.0,2023-03-15,7.0,4.0,7.0,5.0
2023-03-15,アイムジャグラーEX-TP,551,2319,-973,6,4,231.9,386.5,579.8,6.18055108767838,0,5,10,12,-307.0,479.0,479.0,479.0,2023-03-15,11.0,8.5,10.0,3.0
2023-03-15,アイムジャグラーEX-TP,552,744,-413,2,0,372.0,372.0,0.0,6.164234086458023,0,5,2,12,1741.0,4039.0,175.6,336.6,2023-03-15,2.0,1.0,2.0,12.0
2023-03-15,アイムジャグラーEX-TP,553,1757,-707,4,5,195.2,439.2,351.4,6.236002047623392,0,5,9,12,-173.0,464.0,464.0,464.0,2023-03-15,12.0,6.5,10.0,4.0
2023-03-15,アイムジャグラーEX-TP,554,1273,-707,3,1,318.2,424.3,1273.0,6.125525048441211,0,5,4,12,-360.0,2434.0,347.7,270.4,2023-03-15,5.0,10.5,4.5,8.0
2023-03-15,アイムジャグラーEX-TP,555,735,-653,0,2,367.5,0.0,367.5,5.794158384699007,0,5,2,12,-307.0,2871.0,287.1,478.5,2023-03-15,4.0,8.5,4.5,7.0
2023-03-15,アイムジャグラーEX-TP,556,4922,227,21,12,149.2,234.4,410.2,6.29800251595092,0,5,33,12,-573.0,644.0,644.0,0.0,2023-03-15,9.0,12.0,12.0,1.0
2023-03-15,マイジャグラーV,491,3850,93,12,14,148.1,320.8,275.0,5.469681846543281,0,5,26,20,-760.0,4429.0,340.7,295.3,2023-03-15,4.0,18.0,4.0,8.0
2023-03-15,マイジャグラーV,492,3203,493,11,16,118.6,291.2,200.2,5.7678746619226695,0,5,27,20,93.0,3222.0,247.8,358.0,2023-03-15,8.0,7.5,7.0,14.0
2023-03-15,マイジャグラーV,493,6296,2975,33,24,110.5,190.8,262.3,5.77219701755274,5,5,57,20,493.0,1912.0,212.4,318.7,2023-03-15,14.0,4.0,10.0,18.0
2023-03-15,マイジャグラーV,494,1941,-653,5,3,242.6,388.2,647.0,5.592131513709151,0,5,8,20,-173.0,3828.0,273.4,348.0,2023-03-15,5.0,9.5,5.0,9.0
