日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日の差枚,前日のG数,前日のBB確率,前日のRB確率,翌日,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング
2023-04-07,アイムジャグラーEX-TP,15,432,38,2,0,216.0,216.0,0.0,5.505514562978116,0,7,2,7,543.0,6066.0,275.7,252.8,2023-04-07,1.0,2.0,1.0,4.0
2023-04-07,アイムジャグラーEX-TP,16,3738,-805,10,13,162.5,373.8,287.5,6.108953429558774,0,7,23,7,-145.0,102.0,0.0,0.0,2023-04-07,7.0,5.0,6.5,6.5
2023-04-07,アイムジャグラーEX-TP,17,1384,-156,5,2,197.7,276.8,692.0,5.838292542412305,0,7,7,7,86.0,2949.0,268.1,294.9,2023-04-07,3.0,3.0,3.0,3.0
2023-04-07,マイジャグラーV,1,6678,-609,23,18,162.9,290.3,371.0,5.88848039503397,2,7,41,14,1810.0,6022.0,215.1,334.6,2023-04-07,5.0,2.0,5.0,11.0
2023-04-07,マイジャグラーV,2,1227,156,6,1,175.3,204.5,1227.0,5.673298756380662,0,7,7,14,940.0,5105.0,243.1,319.1,2023-04-07,9.0,4.0,7.5,10.0
2023-04-07,マイジャグラーV,3,5051,1104,25,11,140.3,202.0,459.2,5.893207894577347,1,7,36,14,74.0,4323.0,240.2,393.0,2023-04-07,10.0,9.0,10.0,7.0
2023-04-07,マイジャグラーV,5,7667,610,27,33,127.8,284.0,232.3,5.892834396670365,4,7,60,14,-647.0,5838.0,343.4,278.0,2023-04-07,7.0,13.0,6.0,5.0
2023-04-07,マイジャグラーV,6,3677,-667,11,13,153.2,334.3,282.8,6.169775186257796,0,7,24,14,34.0,5107.0,255.3,364.8,2023-04-07,8.0,10.0,9.0,6.0
2023-04-07,マイジャグラーV,7,1656,-1072,2,4,276.0,828.0,414.0,5.86439209467197,0,7,6,14,822.0,6899.0,276.0,222.5,2023-04-07,2.0,6.0,3.0,13.0
2023-04-07,マイジャグラーV,8,4295,295,20,7,159.1,214.8,613.6,6.0155363832412085,0,7,27,14,-567.0,2531.0,361.6,421.8,2023-04-07,12.0,12.0,13.0,1.0
2023-04-07,マイジャグラーV,37,4441,783,19,13,138.8,233.7,341.6,5.696251892388817,0,7,32,14,1515.0,8184.0,215.4,389.7,2023-04-07,1.0,3.0,2.0,9.0
2023-04-07,マイジャグラーV,38,9938,161,32,39,140.0,310.6,254.8,5.703849316434223,5,7,71,14,470.0,3533.0,220.8,392.6,2023-04-07,11.0,7.0,11.0,8.0
2023-04-07,マイジャグラーV,50,831,-92,4,0,207.8,207.8,0.0,6.3081758542176765,0,7,4,14,-367.0,2419.0,268.8,403.2,2023-04-07,13.0,11.0,12.0,3.0
2023-04-07,マイジャグラーV,51,872,-655,1,2,290.7,872.0,436.0,6.218177301057191,0,7,3,14,879.0,6220.0,259.2,248.8,2023-04-07,4.0,5.0,4.0,12.0
2023-04-07,マイジャグラーV,52,2936,40,12,7,154.5,244.7,419.4,5.973723429952477,0,7,19,14,2575.0,6883.0,222.0,229.4,2023-04-07,3.0,1.0,1.0,14.0
2023-04-07,マイジャグラーV,53,6984,-447,25,18,162.4,279.4,388.0,5.862459153542488,1,7,43,14,276.0,1528.0,191.0,1528.0,2023-04-07,14.0,8.0,14.0,2.0
2023-04-07,マイジャグラーV,55,4856,-250,19,10,167.4,255.6,485.6,5.940057819661655,0,7,29,14,-843.0,5890.0,327.2,310.0,2023-04-07,6.0,14.0,7.5,4.0
2023-04-07,ファンキージャグラー2,30,451,-499,0,0,0.0,0.0,0.0,5.624811655333118,0,7,0,6,-182.0,117.0,0.0,0.0,2023-04-07,6.0,6.0,5.5,5.5
2023-04-07,ファンキージャグラー2,31,1964,601,8,8,122.8,245.5,245.5,5.434108187172931,0,7,16,6,3097.0,6855.0,190.4,263.7,2023-04-07,1.0,1.0,1.0,4.0
2023-04-07,ファンキージャグラー2,32,1415,-534,4,3,202.1,353.8,471.7,6.284139127065349,0,7,7,6,700.0,5871.0,255.3,345.4,2023-04-07,2.0,2.0,2.0,3.0
2023-04-07,ファンキージャグラー2,33,3568,-574,12,9,169.9,297.3,396.4,6.047263397218005,0,7,21,6,297.0,1354.0,193.4,677.0,2023-04-07,4.0,4.0,4.0,1.0
2023-04-07,ファンキージャグラー2,35,914,-591,2,0,457.0,457.0,0.0,5.888550168401904,0,7,2,6,336.0,1796.0,199.6,598.7,2023-04-07,3.0,3.0,3.0,2.0
2023-04-07,ファンキージャグラー2,36,4113,336,18,7,164.5,228.5,587.6,5.709235922774776,0,7,25,6,-165.0,175.0,0.0,0.0,2023-04-07,5.0,5.0,5.5,5.5
2023-04-07,ハッピージャグラーVIII,26,2093,-109,8,5,161.0,261.6,418.6,6.233415267898928,0,7,13,3,-283.0,1489.0,297.8,372.2,2023-04-07,2.0,2.0,2.0,2.0
2023-04-07,ハッピージャグラーVIII,27,1530,-659,4,4,191.2,382.5,382.5,6.821757616932673,0,7,8,3,-2.0,1275.0,255.0,637.5,2023-04-07,3.0,1.0,3.0,1.0
2023-04-07,ハッピージャグラーVIII,28,4361,-518,13,16,150.4,335.5,272.6,6.17345959858392,0,7,29,3,-550.0,5718.0,317.7,259.9,2023-04-07,1.0,3.0,1.0,3.0
2023-04-06,アイムジャグラーEX-TP,10,176,-211,0,0,0.0,0.0,0.0,6.017497240840753,0,6,0,7,5364.0,7644.0,173.7,218.4,2023-04-06,2.0,1.0,1.0,7.0
2023-04-06,アイムジャグラーEX-TP,11,974,-120,4,2,162.3,243.5,487.0,6.7928784410915855,0,6,6,7,-196.0,1390.0,347.5,347.5,2023-04-06,7.0,5.0,7.0,3.0
2023-04-06,アイムジャグラーEX-TP,12,3668,1607,20,9,126.5,183.4,407.6,5.870411122591773,0,6,29,7,1079.0,5955.0,229.0,397.0,2023-04-06,3.0,3.0,3.0,5.0
2023-04-06,アイムジャグラーEX-TP,13,1435,-368,4,4,179.4,358.8,358.8,6.125478833162446,0,6,8,7,-102.0,3531.0,252.2,706.2,2023-04-06,4.0,4.0,4.0,2.0
2023-04-06,アイムジャグラーEX-TP,15,6066,543,22,24,131.9,275.7,252.8,6.016149344272451,5,6,46,7,2999.0,8102.0,207.7,279.4,2023-04-06,1.0,2.0,2.0,6.0
2023-04-06,アイムジャグラーEX-TP,16,102,-145,0,0,0.0,0.0,0.0,7.228362393239921,0,6,0,7,-977.0,2437.0,487.4,304.6,2023-04-06,6.0,7.0,6.0,1.0
2023-04-06,アイムジャグラーEX-TP,17,2949,86,11,10,140.4,268.1,294.9,6.166608719225062,0,6,21,7,-227.0,2720.0,272.0,340.0,2023-04-06,5.0,6.0,5.0,4.0
2023-04-06,マイジャグラーV,1,6022,1810,28,18,130.9,215.1,334.6,5.578927401782268,3,6,46,14,87.0,5092.0,242.5,565.8,2023-04-06,10.0,6.0,10.0,5.0
2023-04-06,マイジャグラーV,2,5105,940,21,16,138.0,243.1,319.1,5.586786560328303,3,6,37,14,785.0,7482.0,249.4,374.1,2023-04-06,6.0,5.0,7.0,9.0
2023-04-06,マイジャグラーV,3,4323,74,18,11,149.1,240.2,393.0,6.111077430643013,0,6,29,14,3376.0,9636.0,214.1,247.1,2023-04-06,1.0,2.0,1.0,13.0
2023-04-06,マイジャグラーV,5,5838,-647,17,21,153.6,343.4,278.0,5.795451145134811,4,6,38,14,-1568.0,7951.0,441.7,233.9,2023-04-06,5.0,14.0,6.0,8.0
2023-04-06,マイジャグラーV,6,5107,34,20,14,150.2,255.3,364.8,5.974045559037082,2,6,34,14,-434.0,5781.0,304.3,340.1,2023-04-06,8.0,7.0,8.0,7.0
2023-04-06,マイジャグラーV,7,6899,822,25,31,123.2,276.0,222.5,5.905334169953726,1,6,56,14,-807.0,3979.0,442.1,284.2,2023-04-06,11.0,8.0,11.0,4.0
2023-04-06,マイジャグラーV,8,2531,-567,7,6,194.7,361.6,421.8,5.637722172800735,0,6,13,14,4810.0,8609.0,179.4,296.9,2023-04-06,3.0,1.0,3.0,14.0
2023-04-06,マイジャグラーV,37,8184,1515,38,21,138.7,215.4,389.7,5.880837841760106,1,6,59,14,-1203.0,3352.0,419.0,419.0,2023-04-06,12.0,13.0,12.0,3.0
2023-04-06,マイジャグラーV,38,3533,470,16,9,141.3,220.8,392.6,5.981656534064864,0,6,25,14,-1073.0,5177.0,369.8,287.6,2023-04-06,9.0,10.0,9.0,6.0
2023-04-06,マイジャグラーV,50,2419,-367,9,6,161.3,268.8,403.2,6.387637568520673,0,6,15,14,2735.0,7131.0,187.7,310.0,2023-04-06,7.0,3.0,4.0,11.0
2023-04-06,マイジャグラーV,51,6220,879,24,25,126.9,259.2,248.8,5.857117455897942,5,6,49,14,-1103.0,1778.0,889.0,355.6,2023-04-06,14.0,11.0,13.0,2.0
2023-04-06,マイジャグラーV,52,6883,2575,31,30,112.8,222.0,229.4,5.665960245326653,5,6,61,14,-1133.0,8512.0,354.7,243.2,2023-04-06,4.0,12.0,5.0,10.0
2023-04-06,マイジャグラーV,53,1528,276,8,1,169.8,191.0,1528.0,5.729821372818702,0,6,9,14,-962.0,1796.0,598.7,598.7,2023-04-06,13.0,9.0,14.0,1.0
2023-04-06,マイジャグラーV,55,5890,-843,18,19,159.2,327.2,310.0,5.930347340519249,1,6,37,14,2208.0,9459.0,236.5,230.7,2023-04-06,2.0,4.0,2.0,12.0
2023-04-06,ファンキージャグラー2,30,117,-182,0,0,0.0,0.0,0.0,8.220773437767605,0,6,0,6,1679.0,5825.0,208.0,323.6,2023-04-06,3.0,2.0,3.0,5.0
2023-04-06,ファンキージャグラー2,31,6855,3097,36,26,110.6,190.4,263.7,5.870427651127249,5,6,62,6,-923.0,2701.0,337.6,450.2,2023-04-06,5.0,6.0,5.0,1.0
2023-04-06,ファンキージャグラー2,32,5871,700,23,17,146.8,255.3,345.4,5.575500097774244,3,6,40,6,-175.0,2893.0,321.4,413.3,2023-04-06,4.0,4.0,4.0,2.5
2023-04-06,ファンキージャグラー2,33,1354,297,7,2,150.4,193.4,677.0,5.837434141595932,0,6,9,6,3651.0,9166.0,199.3,305.5,2023-04-06,1.0,1.0,1.0,6.0
2023-04-06,ファンキージャグラー2,35,1796,336,9,3,149.7,199.6,598.7,5.892037596842576,0,6,12,6,-266.0,1627.0,271.2,542.3,2023-04-06,6.0,5.0,6.0,2.5
2023-04-06,ファンキージャグラー2,36,175,-165,0,0,0.0,0.0,0.0,5.044636020502842,0,6,0,6,787.0,7105.0,245.0,373.9,2023-04-06,2.0,3.0,2.0,4.0
2023-04-06,ハッピージャグラーVIII,26,1489,-283,5,4,165.4,297.8,372.2,6.513323250950985,0,6,9,3,-651.0,652.0,0.0,652.0,2023-04-06,3.0,2.0,3.0,1.0
2023-04-06,ハッピージャグラーVIII,27,1275,-2,5,2,182.1,255.0,637.5,5.761141383775328,0,6,7,3,871.0,8271.0,258.5,295.4,2023-04-06,1.0,1.0,1.0,3.0
2023-04-06,ハッピージャグラーVIII,28,5718,-550,18,22,142.9,317.7,259.9,6.342449513788519,1,6,40,3,-1394.0,4248.0,424.8,283.2,2023-04-06,2.0,3.0,2.0,2.0
2023-04-05,アイムジャグラーEX-TP,10,7644,5364,44,35,96.8,173.7,218.4,5.936091452338161,5,5,79,7,169.0,1624.0,203.0,541.3,2023-04-05,6.0,4.0,6.0,4.0
2023-04-05,アイムジャグラーEX-TP,11,1390,-196,4,4,173.8,347.5,347.5,5.754606997602108,0,5,8,7,2396.0,7002.0,205.9,333.4,2023-04-05,1.0,1.0,1.0,7.0
2023-04-05,アイムジャグラーEX-TP,12,5955,1079,26,15,145.2,229.0,397.0,5.82831031020264,2,5,41,7,-2753.0,6278.0,570.7,251.1,2023-04-05,3.0,7.0,3.5,3.0
2023-04-05,アイムジャグラーEX-TP,13,3531,-102,14,5,185.8,252.2,706.2,5.846331486597919,0,5,19,7,-342.0,2187.0,312.4,437.4,2023-04-05,5.0,5.0,5.0,2.0
2023-04-05,アイムジャグラーEX-TP,15,8102,2999,39,29,119.1,207.7,279.4,5.934200483454964,4,5,68,7,-649.0,1026.0,513.0,1026.0,2023-04-05,7.0,6.0,7.0,1.0
2023-04-05,アイムジャグラーEX-TP,16,2437,-977,5,8,187.5,487.4,304.6,6.15741096458281,0,5,13,7,1364.0,4997.0,192.2,499.7,2023-04-05,4.0,3.0,3.5,5.0
2023-04-05,アイムジャグラーEX-TP,17,2720,-227,10,8,151.1,272.0,340.0,6.446394320726604,0,5,18,7,2057.0,6591.0,193.9,387.7,2023-04-05,2.0,2.0,2.0,6.0
2023-04-05,マイジャグラーV,1,5092,87,21,9,169.7,242.5,565.8,5.744780272844233,1,5,30,14,-1619.0,6154.0,439.6,362.0,2023-04-05,4.0,14.0,9.5,3.0
2023-04-05,マイジャグラーV,2,7482,785,30,20,149.6,249.4,374.1,5.627719019384704,2,5,50,14,1752.0,5822.0,207.9,306.4,2023-04-05,6.0,4.0,4.0,12.0
2023-04-05,マイジャグラーV,3,9636,3376,45,39,114.7,214.1,247.1,5.805174634229191,5,5,84,14,-445.0,5656.0,269.3,404.0,2023-04-05,7.0,7.0,7.0,7.0
2023-04-05,マイジャグラーV,5,7951,-1568,18,34,152.9,441.7,233.9,5.778739875906976,5,5,52,14,-593.0,4685.0,292.8,520.6,2023-04-05,11.0,10.0,11.0,5.0
2023-04-05,マイジャグラーV,6,5781,-434,19,17,160.6,304.3,340.1,5.759406595217688,2,5,36,14,3188.0,8931.0,262.7,207.7,2023-04-05,1.0,1.0,1.0,13.0
2023-04-05,マイジャグラーV,7,3979,-807,9,14,173.0,442.1,284.2,5.511816192316548,0,5,23,14,310.0,5305.0,252.6,408.1,2023-04-05,10.0,6.0,8.0,8.0
2023-04-05,マイジャグラーV,8,8609,4810,48,29,111.8,179.4,296.9,5.577094370710093,3,5,77,14,-579.0,5460.0,287.4,321.2,2023-04-05,9.0,9.0,6.0,9.0
2023-04-05,マイジャグラーV,37,3352,-1203,8,8,209.5,419.0,419.0,5.825339870435196,0,5,16,14,387.0,6313.0,242.8,394.6,2023-04-05,3.0,5.0,5.0,10.0
2023-04-05,マイジャグラーV,38,5177,-1073,14,18,161.8,369.8,287.6,5.947537870752807,1,5,32,14,-548.0,2633.0,292.6,658.2,2023-04-05,14.0,8.0,14.0,2.0
2023-04-05,マイジャグラーV,50,7131,2735,38,23,116.9,187.7,310.0,6.006342775039628,3,5,61,14,-723.0,3815.0,272.5,635.8,2023-04-05,13.0,11.0,12.0,4.0
2023-04-05,マイジャグラーV,51,1778,-1103,2,5,254.0,889.0,355.6,5.825849515472729,0,5,7,14,1920.0,6608.0,200.2,347.8,2023-04-05,2.0,3.0,2.0,11.0
2023-04-05,マイジャグラーV,52,8512,-1133,24,35,144.3,354.7,243.2,6.009643515105728,1,5,59,14,-1199.0,3966.0,305.1,661.0,2023-04-05,12.0,13.0,13.0,1.0
2023-04-05,マイジャグラーV,53,1796,-962,3,3,299.3,598.7,598.7,5.570434774760354,0,5,6,14,2800.0,5896.0,163.8,393.1,2023-04-05,5.0,2.0,3.0,14.0
2023-04-05,マイジャグラーV,55,9459,2208,40,41,116.8,236.5,230.7,5.972989287129719,5,5,81,14,-1027.0,5607.0,329.8,400.5,2023-04-05,8.0,12.0,9.5,6.0
2023-04-05,ファンキージャグラー2,30,5825,1679,28,18,126.6,208.0,323.6,5.828513500794698,3,5,46,6,-439.0,5187.0,273.0,432.2,2023-04-05,3.0,4.0,3.0,3.0
2023-04-05,ファンキージャグラー2,31,2701,-923,8,6,192.9,337.6,450.2,6.315324244757159,0,5,14,6,-1259.0,3007.0,375.9,601.4,2023-04-05,5.0,6.0,5.0,2.0
2023-04-05,ファンキージャグラー2,32,2893,-175,9,7,180.8,321.4,413.3,5.356751329368434,0,5,16,6,339.0,4474.0,223.7,559.2,2023-04-05,4.0,3.0,4.0,4.0
2023-04-05,ファンキージャグラー2,33,9166,3651,46,30,120.6,199.3,305.5,5.655378445527055,4,5,76,6,-988.0,2318.0,386.3,579.5,2023-04-05,6.0,5.0,6.0,1.0
2023-04-05,ファンキージャグラー2,35,1627,-266,6,3,180.8,271.2,542.3,6.119575547067534,0,5,9,6,4530.0,8038.0,164.0,423.1,2023-04-05,1.0,1.0,1.0,6.0
2023-04-05,ファンキージャグラー2,36,7105,787,29,19,148.0,245.0,373.9,5.680924631450764,2,5,48,6,952.0,7723.0,241.3,351.0,2023-04-05,2.0,2.0,2.0,5.0
2023-04-05,ハッピージャグラーVIII,26,652,-651,0,1,652.0,0.0,652.0,5.992264280912202,0,5,1,3,4053.0,8090.0,202.2,212.9,2023-04-05,1.0,1.0,1.0,3.0
2023-04-05,ハッピージャグラーVIII,27,8271,871,32,28,137.8,258.5,295.4,5.995888944951083,4,5,60,3,-101.0,4662.0,310.8,274.2,2023-04-05,2.0,2.0,2.0,2.0
2023-04-05,ハッピージャグラーVIII,28,4248,-1394,10,15,169.9,424.8,283.2,6.400223706500928,0,5,25,3,-1599.0,4195.0,349.6,599.3,2023-04-05,3.0,3.0,3.0,1.0
2023-04-04,アイムジャグラーEX-TP,10,1624,169,8,3,147.6,203.0,541.3,6.564130157162009,0,4,11,7,-443.0,435.0,0.0,435.0,,,,,
2023-04-04,アイムジャグラーEX-TP,11,7002,2396,34,21,127.3,205.9,333.4,5.861531587732616,2,4,55,7,-253.0,2228.0,318.3,247.6,,,,,
2023-04-04,アイムジャグラーEX-TP,12,6278,-2753,11,25,174.4,570.7,251.1,6.297843749914731,5,4,36,7,361.0,1467.0,209.6,489.0,,,,,
2023-04-04,アイムジャグラーEX-TP,13,2187,-342,7,5,182.2,312.4,437.4,5.9259543469029285,0,4,12,7,-317.0,785.0,785.0,785.0,,,,,
2023-04-04,アイムジャグラーEX-TP,15,1026,-649,2,1,342.0,513.0,1026.0,6.092155791268016,0,4,3,7,-268.0,747.0,373.5,0.0,,,,,
2023-04-04,アイムジャグラーEX-TP,16,4997,1364,26,10,138.8,192.2,499.7,6.137863916248533,0,4,36,7,-362.0,715.0,357.5,0.0,,,,,
2023-04-04,アイムジャグラーEX-TP,17,6591,2057,34,17,129.2,193.9,387.7,6.16023975268044,2,4,51,7,-268.0,1026.0,342.0,513.0,,,,,
2023-04-04,マイジャグラーV,1,6154,-1619,14,17,198.5,439.6,362.0,5.479274214571828,2,4,31,14,-428.0,6364.0,265.2,353.6,,,,,
2023-04-04,マイジャグラーV,2,5822,1752,28,19,123.9,207.9,306.4,5.839521733139961,3,4,47,14,-669.0,3411.0,341.1,426.4,,,,,
2023-04-04,マイジャグラーV,3,5656,-445,21,14,161.6,269.3,404.0,6.025091309534421,1,4,35,14,-879.0,5412.0,284.8,451.0,,,,,
2023-04-04,マイジャグラーV,5,4685,-593,16,9,187.4,292.8,520.6,5.698401561112685,0,4,25,14,910.0,4648.0,221.3,464.8,,,,,
2023-04-04,マイジャグラーV,6,8931,3188,34,43,116.0,262.7,207.7,5.269837454626674,6,4,77,14,684.0,7801.0,236.4,410.6,,,,,
2023-04-04,マイジャグラーV,7,5305,310,21,13,156.0,252.6,408.1,5.679900672402407,1,4,34,14,-669.0,2798.0,349.8,466.3,,,,,
2023-04-04,マイジャグラーV,8,5460,-579,19,17,151.7,287.4,321.2,6.175864703771001,1,4,36,14,55.0,3282.0,234.4,547.0,,,,,
2023-04-04,マイジャグラーV,37,6313,387,26,16,150.3,242.8,394.6,5.860472013142654,1,4,42,14,-1403.0,5150.0,396.2,286.1,,,,,
2023-04-04,マイジャグラーV,38,2633,-548,9,4,202.5,292.6,658.2,5.882754628005991,0,4,13,14,-907.0,4489.0,280.6,641.3,,,,,
2023-04-04,マイジャグラーV,50,3815,-723,14,6,190.8,272.5,635.8,6.091850474332496,0,4,20,14,-184.0,5078.0,267.3,362.7,,,,,
2023-04-04,マイジャグラーV,51,6608,1920,33,19,127.1,200.2,347.8,5.915354676269592,2,4,52,14,262.0,3917.0,244.8,326.4,,,,,
2023-04-04,マイジャグラーV,52,3966,-1199,13,6,208.7,305.1,661.0,6.15440482263569,0,4,19,14,-541.0,5837.0,278.0,486.4,,,,,
2023-04-04,マイジャグラーV,53,5896,2800,36,15,115.6,163.8,393.1,6.143062549650605,1,4,51,14,-1163.0,4746.0,316.4,431.5,,,,,
2023-04-04,マイジャグラーV,55,5607,-1027,17,14,180.9,329.8,400.5,5.779718425070383,1,4,31,14,-2652.0,5086.0,462.4,635.8,,,,,
2023-04-04,ファンキージャグラー2,30,5187,-439,19,12,167.3,273.0,432.2,5.93765556100235,1,4,31,6,76.0,3467.0,247.6,433.4,,,,,
2023-04-04,ファンキージャグラー2,31,3007,-1259,8,5,231.3,375.9,601.4,6.083118060258119,0,4,13,6,-460.0,435.0,0.0,435.0,,,,,
2023-04-04,ファンキージャグラー2,32,4474,339,20,8,159.8,223.7,559.2,5.862347712365888,0,4,28,6,-403.0,1132.0,377.3,566.0,,,,,
2023-04-04,ファンキージャグラー2,33,2318,-988,6,4,231.8,386.3,579.5,6.066025071551552,0,4,10,6,-295.0,718.0,359.0,0.0,,,,,
2023-04-04,ファンキージャグラー2,35,8038,4530,49,19,118.2,164.0,423.1,5.679215503777873,1,4,68,6,-291.0,1215.0,303.8,1215.0,,,,,
2023-04-04,ファンキージャグラー2,36,7723,952,32,22,143.0,241.3,351.0,5.758249283450539,3,4,54,6,-7.0,1559.0,389.8,155.9,,,,,
2023-04-04,ハッピージャグラーVIII,26,8090,4053,40,38,103.7,202.2,212.9,5.940870166743667,6,4,78,3,148.0,2692.0,244.7,448.7,,,,,
2023-04-04,ハッピージャグラーVIII,27,4662,-101,15,17,145.7,310.8,274.2,5.977154308501614,0,4,32,3,-196.0,1632.0,326.4,326.4,,,,,
2023-04-04,ハッピージャグラーVIII,28,4195,-1599,12,7,220.8,349.6,599.3,6.380763708588848,0,4,19,3,-487.0,5812.0,290.6,276.8,,,,,
2023-04-02,アイムジャグラーEX-TP,10,435,-443,0,1,435.0,0.0,435.0,6.196921056211772,0,2,1,7,-765.0,1159.0,579.5,1159.0,2023-04-02,4.0,5.0,5.0,2.0
2023-04-02,アイムジャグラーEX-TP,11,2228,-253,7,9,139.2,318.3,247.6,6.448398973674209,0,2,16,7,-120.0,981.0,245.2,0.0,2023-04-02,5.0,2.0,4.0,5.0
2023-04-02,アイムジャグラーEX-TP,12,1467,361,7,3,146.7,209.6,489.0,5.793994925139769,0,2,10,7,-497.0,596.0,596.0,0.0,2023-04-02,7.0,3.0,7.0,1.0
2023-04-02,アイムジャグラーEX-TP,13,785,-317,1,1,392.5,785.0,785.0,4.753142372054186,0,2,2,7,693.0,1978.0,197.8,282.6,2023-04-02,2.0,1.0,1.0,7.0
2023-04-02,アイムジャグラーEX-TP,15,747,-268,2,0,373.5,373.5,0.0,5.344518234251307,0,2,2,7,-1039.0,1515.0,1515.0,378.8,2023-04-02,3.0,6.0,3.0,4.0
2023-04-02,アイムジャグラーEX-TP,16,715,-362,2,0,357.5,357.5,0.0,6.064147656482575,0,2,2,7,-506.0,747.0,747.0,747.0,2023-04-02,6.0,4.0,6.0,3.0
2023-04-02,アイムジャグラーEX-TP,17,1026,-268,3,2,205.2,342.0,513.0,5.94005099064824,0,2,5,7,-1056.0,2074.0,518.5,414.8,2023-04-02,1.0,7.0,2.0,6.0
2023-04-02,マイジャグラーV,1,6364,-428,24,18,151.5,265.2,353.6,6.193830002228329,2,2,42,14,-407.0,4525.0,301.7,377.1,2023-04-02,5.0,7.0,5.0,11.0
2023-04-02,マイジャグラーV,2,3411,-669,10,8,189.5,341.1,426.4,5.675378070432728,0,2,18,14,-1519.0,5939.0,349.4,371.2,2023-04-02,3.0,14.0,4.0,9.0
2023-04-02,マイジャグラーV,3,5412,-879,19,12,174.6,284.8,451.0,6.074518618391148,1,2,31,14,-28.0,1483.0,211.9,1483.0,2023-04-02,11.0,3.0,11.0,7.0
2023-04-02,マイジャグラーV,5,4648,910,21,10,149.9,221.3,464.8,5.553868232181995,0,2,31,14,-361.0,2868.0,260.7,573.6,2023-04-02,10.0,6.0,8.0,10.0
2023-04-02,マイジャグラーV,6,7801,684,33,19,150.0,236.4,410.6,5.821823978291977,1,2,52,14,-669.0,3987.0,332.2,498.4,2023-04-02,6.0,10.0,6.0,6.0
2023-04-02,マイジャグラーV,7,2798,-669,8,6,199.9,349.8,466.3,5.701589242095515,0,2,14,14,-560.0,786.0,786.0,786.0,2023-04-02,14.0,9.0,14.0,1.0
2023-04-02,マイジャグラーV,8,3282,55,14,6,164.1,234.4,547.0,5.914579922930519,0,2,20,14,2399.0,7843.0,196.1,373.5,2023-04-02,2.0,1.0,2.0,14.0
2023-04-02,マイジャグラーV,37,5150,-1403,13,18,166.1,396.2,286.1,6.054834906916832,1,2,31,14,-335.0,875.0,291.7,875.0,2023-04-02,13.0,5.0,12.0,3.0
2023-04-02,マイジャグラーV,38,4489,-907,16,7,195.2,280.6,641.3,6.02772919584666,0,2,23,14,-42.0,9248.0,342.5,237.1,2023-04-02,1.0,4.0,1.0,13.0
2023-04-02,マイジャグラーV,50,5078,-184,19,14,153.9,267.3,362.7,5.98575347647785,2,2,33,14,-872.0,1010.0,1010.0,505.0,2023-04-02,12.0,11.0,13.0,2.0
2023-04-02,マイジャグラーV,51,3917,262,16,12,139.9,244.8,326.4,6.022579665178358,0,2,28,14,-991.0,3245.0,360.6,540.8,2023-04-02,8.0,12.0,9.5,4.0
2023-04-02,マイジャグラーV,52,5837,-541,21,12,176.9,278.0,486.4,5.791785262749561,1,2,33,14,1052.0,5507.0,239.4,344.2,2023-04-02,4.0,2.0,3.0,12.0
2023-04-02,マイジャグラーV,53,4746,-1163,15,11,182.5,316.4,431.5,6.11362041815766,0,2,26,14,-453.0,3521.0,293.4,503.0,2023-04-02,7.0,8.0,7.0,8.0
2023-04-02,マイジャグラーV,55,5086,-2652,11,8,267.7,462.4,635.8,5.962026154497906,1,2,19,14,-1061.0,3171.0,317.1,634.2,2023-04-02,9.0,13.0,9.5,5.0
2023-04-02,ファンキージャグラー2,30,3467,76,14,8,157.6,247.6,433.4,5.861985205588693,0,2,22,6,321.0,4572.0,228.6,381.0,2023-04-02,2.0,2.0,2.0,5.0
2023-04-02,ファンキージャグラー2,31,435,-460,0,1,435.0,0.0,435.0,6.3884332642782855,0,2,1,6,-245.0,1613.0,322.6,322.6,2023-04-02,3.0,5.0,3.0,4.0
2023-04-02,ファンキージャグラー2,32,1132,-403,3,2,226.4,377.3,566.0,5.837916338326849,0,2,5,6,-653.0,785.0,785.0,785.0,2023-04-02,4.0,6.0,4.0,1.0
2023-04-02,ファンキージャグラー2,33,718,-295,2,0,359.0,359.0,0.0,5.51191212108243,0,2,2,6,-233.0,359.0,359.0,0.0,2023-04-02,5.0,4.0,5.5,2.0
2023-04-02,ファンキージャグラー2,35,1215,-291,4,1,243.0,303.8,1215.0,5.621354902680293,0,2,5,6,2600.0,7726.0,203.3,386.3,2023-04-02,1.0,1.0,1.0,6.0
2023-04-02,ファンキージャグラー2,36,1559,-7,4,10,111.4,389.8,155.9,6.156752437488008,0,2,14,6,-228.0,331.0,331.0,0.0,2023-04-02,6.0,3.0,5.5,3.0
2023-04-02,ハッピージャグラーVIII,26,2692,148,11,6,158.4,244.7,448.7,5.958936683973481,0,2,17,3,-699.0,2928.0,366.0,418.3,2023-04-02,1.0,2.0,1.0,3.0
2023-04-02,ハッピージャグラーVIII,27,1632,-196,5,5,163.2,326.4,326.4,6.003173736703449,0,2,10,3,-810.0,1961.0,392.2,653.7,2023-04-02,2.0,3.0,2.0,2.0
2023-04-02,ハッピージャグラーVIII,28,5812,-487,20,21,141.8,290.6,276.8,6.525934272770692,1,2,41,3,-458.0,774.0,774.0,387.0,2023-04-02,3.0,1.0,3.0,1.0
