日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,4日前のG数,4日前の差枚,4日前のBB回数,4日前のRB回数,4日前の合成回数,4日前の合成確率,4日前のBB確率,4日前のRB確率,5日前のG数,5日前の差枚,5日前のBB回数,5日前のRB回数,5日前の合成回数,5日前の合成確率,5日前のBB確率,5日前のRB確率,6日前のG数,6日前の差枚,6日前のBB回数,6日前のRB回数,6日前の合成回数,6日前の合成確率,6日前のBB確率,6日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,G数過去4日間合計,差枚過去4日間合計,合成回数過去4日間合計,合成確率過去4日間平均,G数過去5日間合計,差枚過去5日間合計,合成回数過去5日間合計,合成確率過去5日間平均,G数過去6日間合計,差枚過去6日間合計,合成回数過去6日間合計,合成確率過去6日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング,過去6日間合計G数ランキング,過去6日間合計差枚ランキング,過去6日間合計合成回数ランキング,過去6日間平均合成確率ランキング
2023-04-23,マイジャグラーV,12,5009,-1145,15,12,185.5,333.9,417.4,5.894089856573622,1,3,27,2,5498.0,-538.0,16.0,18.0,34.0,161.7,343.6,305.4,1.0,1.0,1.0,2.0,1014.0,207.0,5.0,1.0,6.0,169.0,202.8,1014.0,3596.0,151.0,16.0,5.0,21.0,171.2,224.8,719.2,4057.0,-1256.0,10.0,11.0,21.0,193.2,405.7,368.8,2273.0,-1035.0,5.0,4.0,9.0,252.6,454.6,568.2,,,,,,,,,6512.0,-331.0,40.0,165.35,7526.0,-124.0,46.0,166.56666666666666,11122.0,27.0,67.0,167.725,15179.0,-1229.0,88.0,172.82,17452.0,-2264.0,97.0,186.11666666666667,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
2023-04-23,ハッピージャグラーVIII,6,853,-400,3,0,284.3,284.3,0.0,6.847308924309241,0,3,3,2,1820.0,-400.0,5.0,5.0,10.0,182.0,364.0,364.0,1.0,2.0,1.0,2.0,474.0,-456.0,0.0,1.0,1.0,474.0,0.0,474.0,2086.0,-207.0,6.0,8.0,14.0,149.0,347.7,260.8,1815.0,-207.0,7.0,4.0,11.0,165.0,259.3,453.8,569.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2294.0,-856.0,11.0,328.0,2768.0,-1312.0,12.0,376.6666666666667,4854.0,-1519.0,26.0,319.75,6669.0,-1726.0,37.0,288.8,7238.0,-2375.0,37.0,240.66666666666666,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
2023-04-23,ハッピージャグラーVIII,7,3417,151,12,12,142.4,284.8,284.8,5.940819863132081,0,3,24,2,1790.0,-97.0,7.0,2.0,9.0,198.9,255.7,895.0,2.0,1.0,2.0,1.0,1184.0,-152.0,2.0,6.0,8.0,148.0,592.0,197.3,810.0,-152.0,3.0,1.0,4.0,202.5,270.0,810.0,1381.0,-207.0,5.0,1.0,6.0,230.2,276.2,1381.0,1642.0,262.0,7.0,5.0,12.0,136.8,234.6,328.4,,,,,,,,,2974.0,-249.0,17.0,173.45,4158.0,-401.0,25.0,164.96666666666667,4968.0,-553.0,29.0,174.35,6349.0,-760.0,35.0,185.52,7991.0,-498.0,47.0,177.4,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
2023-04-22,アイムジャグラーEX-TP,8,3221,565,15,10,128.8,214.7,322.1,6.462245050539231,0,2,25,7,314.0,-83.0,1.0,0.0,1.0,314.0,314.0,0.0,5.0,3.0,5.5,1.0,785.0,-152.0,3.0,1.0,4.0,196.2,261.7,785.0,620.0,-235.0,1.0,2.0,3.0,206.7,620.0,310.0,1886.0,-897.0,6.0,0.0,6.0,314.3,314.3,0.0,,,,,,,,,990.0,-28.0,5.0,0.0,5.0,198.0,198.0,0.0,1099.0,-235.0,5.0,255.1,1884.0,-387.0,9.0,235.46666666666667,2504.0,-622.0,12.0,228.27499999999998,4390.0,-1519.0,18.0,245.47999999999996,,,,,6.0,4.5,6.0,2.0,6.0,6.0,6.0,2.0,,,,
2023-04-22,アイムジャグラーEX-TP,10,1357,648,9,0,150.8,150.8,0.0,5.9724476071764965,0,2,9,7,213.0,-235.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,7.0,216.0,0.0,1.0,0.0,1.0,216.0,216.0,0.0,1965.0,455.0,9.0,8.0,17.0,115.6,218.3,245.6,240.0,-152.0,0.0,1.0,1.0,240.0,0.0,240.0,,,,,,,,,1013.0,-483.0,2.0,2.0,4.0,253.2,506.5,506.5,429.0,-235.0,1.0,108.0,645.0,-235.0,2.0,144.0,2610.0,220.0,19.0,136.9,2850.0,68.0,20.0,157.52,,,,,7.0,4.5,7.0,7.0,7.0,3.0,7.0,6.0,,,,
2023-04-22,アイムジャグラーEX-TP,53,1965,-290,7,2,218.3,280.7,982.5,5.760565397295054,0,2,9,7,579.0,207.0,2.0,3.0,5.0,115.8,289.5,193.0,4.0,2.0,3.0,6.0,1466.0,262.0,6.0,4.0,10.0,146.6,244.3,366.5,573.0,-593.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.0,455.0,18.0,16.0,34.0,129.6,244.7,275.3,,,,,,,,,5170.0,317.0,18.0,17.0,35.0,147.7,287.2,304.1,2045.0,469.0,15.0,131.2,3511.0,731.0,25.0,136.33333333333334,4084.0,138.0,25.0,102.25,8489.0,593.0,59.0,107.71999999999998,,,,,4.0,1.0,3.0,6.0,3.0,2.0,2.0,7.0,,,,
2023-04-22,アイムジャグラーEX-TP,55,3735,-290,11,15,143.7,339.5,249.0,6.023252172362094,0,2,26,7,305.0,-290.0,0.0,1.0,1.0,305.0,0.0,305.0,6.0,6.0,5.5,2.0,1808.0,758.0,10.0,6.0,16.0,113.0,180.8,301.3,1220.0,-97.0,5.0,2.0,7.0,174.3,244.0,610.0,301.0,-83.0,1.0,0.0,1.0,301.0,301.0,0.0,,,,,,,,,1627.0,-538.0,4.0,6.0,10.0,162.7,406.8,271.2,2113.0,468.0,17.0,209.0,3921.0,1226.0,33.0,177.0,5141.0,1129.0,40.0,176.325,5442.0,1046.0,41.0,201.26,,,,,3.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,,,,
2023-04-22,アイムジャグラーEX-TP,56,680,-290,1,3,170.0,680.0,226.7,6.096893991152331,0,2,4,7,2443.0,317.0,10.0,9.0,19.0,128.6,244.3,271.4,1.0,1.0,1.0,5.0,529.0,-290.0,1.0,1.0,2.0,264.5,529.0,529.0,1714.0,-456.0,5.0,4.0,9.0,190.4,342.8,428.5,2128.0,317.0,9.0,7.0,16.0,133.0,236.4,304.0,,,,,,,,,1110.0,-483.0,3.0,1.0,4.0,277.5,370.0,1110.0,2972.0,27.0,21.0,196.55,3501.0,-263.0,23.0,219.20000000000002,5215.0,-719.0,32.0,212.0,7343.0,-402.0,48.0,196.2,,,,,1.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,,,,
2023-04-22,アイムジャグラーEX-TP,57,1777,-28,7,5,148.1,253.9,355.4,6.375389232401701,0,2,12,7,753.0,-207.0,3.0,1.0,4.0,188.2,251.0,753.0,3.0,4.0,4.0,4.0,750.0,-83.0,3.0,0.0,3.0,250.0,250.0,0.0,347.0,-235.0,0.0,1.0,1.0,347.0,0.0,347.0,3260.0,813.0,14.0,11.0,25.0,130.4,232.9,296.4,,,,,,,,,1627.0,-152.0,6.0,3.0,9.0,180.8,271.2,542.3,1503.0,-290.0,7.0,219.1,2253.0,-373.0,10.0,229.4,2600.0,-608.0,11.0,258.8,5860.0,205.0,36.0,233.11999999999998,,,,,5.0,6.0,5.0,3.0,5.0,5.0,5.0,3.0,,,,
2023-04-22,アイムジャグラーEX-TP,58,1285,-207,4,2,214.2,321.2,642.5,5.567617523307087,0,2,6,7,2261.0,-759.0,6.0,5.0,11.0,205.5,376.8,452.2,2.0,7.0,2.0,3.0,648.0,-649.0,0.0,1.0,1.0,648.0,0.0,648.0,4669.0,317.0,20.0,11.0,31.0,150.6,233.4,424.5,3414.0,207.0,13.0,9.0,22.0,155.2,262.6,379.3,,,,,,,,,1916.0,207.0,8.0,5.0,13.0,147.4,239.5,383.2,2909.0,-1408.0,12.0,426.75,3557.0,-2057.0,13.0,500.5,8226.0,-1740.0,44.0,413.025,11640.0,-1533.0,66.0,361.46,,,,,2.0,7.0,4.0,1.0,2.0,7.0,4.0,1.0,,,,
2023-04-22,マイジャグラーV,11,1720,-842,4,3,245.7,430.0,573.3,6.067657199945533,0,2,7,2,1576.0,-704.0,3.0,4.0,7.0,225.1,525.3,394.0,1.0,2.0,1.0,1.0,696.0,-456.0,1.0,1.0,2.0,348.0,696.0,696.0,3304.0,1007.0,16.0,10.0,26.0,127.1,206.5,330.4,3230.0,-842.0,9.0,7.0,16.0,201.9,358.9,461.4,,,,,,,,,4912.0,-83.0,15.0,20.0,35.0,140.3,327.5,245.6,2272.0,-1160.0,9.0,286.55,2968.0,-1616.0,11.0,307.03333333333336,6272.0,-609.0,37.0,262.05,9502.0,-1451.0,53.0,250.01999999999998,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,
2023-04-22,マイジャグラーV,12,5498,-538,16,18,161.7,343.6,305.4,5.615680846006303,3,2,34,2,1014.0,207.0,5.0,1.0,6.0,169.0,202.8,1014.0,2.0,1.0,2.0,2.0,3596.0,151.0,16.0,5.0,21.0,171.2,224.8,719.2,4057.0,-1256.0,10.0,11.0,21.0,193.2,405.7,368.8,2273.0,-1035.0,5.0,4.0,9.0,252.6,454.6,568.2,,,,,,,,,5963.0,1503.0,26.0,21.0,47.0,126.9,229.3,284.0,4610.0,358.0,27.0,170.1,8206.0,509.0,48.0,170.46666666666667,12263.0,-747.0,69.0,176.14999999999998,14536.0,-1782.0,78.0,191.44,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,
2023-04-22,ハッピージャグラーVIII,6,1820,-400,5,5,182.0,364.0,364.0,5.97420097113591,0,2,10,2,474.0,-456.0,0.0,1.0,1.0,474.0,0.0,474.0,2.0,2.0,2.0,1.0,2086.0,-207.0,6.0,8.0,14.0,149.0,347.7,260.8,1815.0,-207.0,7.0,4.0,11.0,165.0,259.3,453.8,569.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3471.0,-483.0,9.0,15.0,24.0,144.6,385.7,231.4,2560.0,-663.0,15.0,311.5,4646.0,-870.0,29.0,257.3333333333333,6461.0,-1077.0,40.0,234.25,7030.0,-1726.0,40.0,187.4,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,
2023-04-22,ハッピージャグラーVIII,7,1790,-97,7,2,198.9,255.7,895.0,5.789514752144485,0,2,9,2,1184.0,-152.0,2.0,6.0,8.0,148.0,592.0,197.3,1.0,1.0,1.0,2.0,810.0,-152.0,3.0,1.0,4.0,202.5,270.0,810.0,1381.0,-207.0,5.0,1.0,6.0,230.2,276.2,1381.0,1642.0,262.0,7.0,5.0,12.0,136.8,234.6,328.4,,,,,,,,,861.0,-207.0,2.0,3.0,5.0,172.2,430.5,287.0,1994.0,-304.0,12.0,175.25,2804.0,-456.0,16.0,184.33333333333334,4185.0,-663.0,22.0,195.8,5827.0,-401.0,34.0,184.0,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,
2023-04-21,アイムジャグラーEX-TP,8,314,-83,1,0,314.0,314.0,0.0,5.465117149311352,0,1,1,7,785.0,-152.0,3.0,1.0,4.0,196.2,261.7,785.0,3.0,5.0,3.0,5.0,620.0,-235.0,1.0,2.0,3.0,206.7,620.0,310.0,1886.0,-897.0,6.0,0.0,6.0,314.3,314.3,0.0,,,,,,,,,990.0,-28.0,5.0,0.0,5.0,198.0,198.0,0.0,246.0,-152.0,0.0,1.0,1.0,246.0,0.0,246.0,1405.0,-387.0,7.0,201.45,2025.0,-622.0,10.0,203.19999999999996,3911.0,-1519.0,16.0,230.97500000000002,,,,,,,,,6.0,6.0,6.0,4.0,6.0,5.0,5.5,4.0,,,,
2023-04-21,アイムジャグラーEX-TP,10,213,-235,0,0,0.0,0.0,0.0,5.613902658617789,0,1,0,7,216.0,0.0,1.0,0.0,1.0,216.0,216.0,0.0,7.0,3.0,6.5,4.0,1965.0,455.0,9.0,8.0,17.0,115.6,218.3,245.6,240.0,-152.0,0.0,1.0,1.0,240.0,0.0,240.0,,,,,,,,,1013.0,-483.0,2.0,2.0,4.0,253.2,506.5,506.5,588.0,-207.0,1.0,3.0,4.0,147.0,588.0,196.0,2181.0,455.0,18.0,165.8,4146.0,910.0,35.0,149.06666666666666,4386.0,758.0,36.0,171.8,,,,,,,,,4.0,2.0,3.0,5.0,3.0,1.0,2.0,6.0,,,,
2023-04-21,アイムジャグラーEX-TP,53,579,207,2,3,115.8,289.5,193.0,5.247849401405282,0,1,5,7,1466.0,262.0,6.0,4.0,10.0,146.6,244.3,366.5,2.0,2.0,2.0,6.0,573.0,-593.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.0,455.0,18.0,16.0,34.0,129.6,244.7,275.3,,,,,,,,,5170.0,317.0,18.0,17.0,35.0,147.7,287.2,304.1,1519.0,-483.0,4.0,3.0,7.0,217.0,379.8,506.3,2039.0,-331.0,10.0,73.3,2612.0,-924.0,10.0,48.86666666666667,7017.0,-469.0,44.0,69.05,,,,,,,,,5.0,4.0,5.0,7.0,5.0,6.0,5.5,7.0,,,,
2023-04-21,アイムジャグラーEX-TP,55,305,-290,0,1,305.0,0.0,305.0,6.323084753176832,0,1,1,7,1808.0,758.0,10.0,6.0,16.0,113.0,180.8,301.3,1.0,1.0,1.0,7.0,1220.0,-97.0,5.0,2.0,7.0,174.3,244.0,610.0,301.0,-83.0,1.0,0.0,1.0,301.0,301.0,0.0,,,,,,,,,1627.0,-538.0,4.0,6.0,10.0,162.7,406.8,271.2,659.0,-400.0,1.0,1.0,2.0,329.5,659.0,659.0,3028.0,661.0,23.0,143.65,4248.0,564.0,30.0,153.86666666666667,4549.0,481.0,31.0,190.65,,,,,,,,,2.0,1.0,2.0,6.0,2.0,2.0,3.0,5.0,,,,
2023-04-21,アイムジャグラーEX-TP,56,2443,317,10,9,128.6,244.3,271.4,6.256210595060381,0,1,19,7,529.0,-290.0,1.0,1.0,2.0,264.5,529.0,529.0,6.0,6.0,5.0,2.0,1714.0,-456.0,5.0,4.0,9.0,190.4,342.8,428.5,2128.0,317.0,9.0,7.0,16.0,133.0,236.4,304.0,,,,,,,,,1110.0,-483.0,3.0,1.0,4.0,277.5,370.0,1110.0,1616.0,-290.0,5.0,4.0,9.0,179.6,323.2,404.0,2243.0,-746.0,11.0,227.45,3957.0,-1202.0,20.0,215.1,6085.0,-885.0,36.0,194.575,,,,,,,,,3.0,7.0,4.0,3.0,4.0,7.0,4.0,3.0,,,,
2023-04-21,アイムジャグラーEX-TP,57,753,-207,3,1,188.2,251.0,753.0,7.105240213734683,0,1,4,7,750.0,-83.0,3.0,0.0,3.0,250.0,250.0,0.0,4.0,4.0,4.0,3.0,347.0,-235.0,0.0,1.0,1.0,347.0,0.0,347.0,3260.0,813.0,14.0,11.0,25.0,130.4,232.9,296.4,,,,,,,,,1627.0,-152.0,6.0,3.0,9.0,180.8,271.2,542.3,1612.0,-83.0,6.0,5.0,11.0,146.5,268.7,322.4,1097.0,-318.0,4.0,298.5,1444.0,-553.0,5.0,314.6666666666667,4704.0,260.0,30.0,268.6,,,,,,,,,7.0,3.0,7.0,2.0,7.0,4.0,7.0,2.0,,,,
2023-04-21,アイムジャグラーEX-TP,58,2261,-759,6,5,205.5,376.8,452.2,6.082491224842905,0,1,11,7,648.0,-649.0,0.0,1.0,1.0,648.0,0.0,648.0,5.0,7.0,6.5,1.0,4669.0,317.0,20.0,11.0,31.0,150.6,233.4,424.5,3414.0,207.0,13.0,9.0,22.0,155.2,262.6,379.3,,,,,,,,,1916.0,207.0,8.0,5.0,13.0,147.4,239.5,383.2,2505.0,-538.0,8.0,4.0,12.0,208.8,313.1,626.2,5317.0,-332.0,32.0,399.3,9986.0,-15.0,63.0,316.40000000000003,13400.0,192.0,85.0,276.1,,,,,,,,,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,
2023-04-21,マイジャグラーV,11,1576,-704,3,4,225.1,525.3,394.0,5.769287228723612,0,1,7,2,696.0,-456.0,1.0,1.0,2.0,348.0,696.0,696.0,2.0,2.0,2.0,1.0,3304.0,1007.0,16.0,10.0,26.0,127.1,206.5,330.4,3230.0,-842.0,9.0,7.0,16.0,201.9,358.9,461.4,,,,,,,,,4912.0,-83.0,15.0,20.0,35.0,140.3,327.5,245.6,2357.0,-1587.0,5.0,3.0,8.0,294.6,471.4,785.7,4000.0,551.0,28.0,237.55,7304.0,1558.0,54.0,200.73333333333335,10534.0,716.0,70.0,201.025,,,,,,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,
2023-04-21,マイジャグラーV,12,1014,207,5,1,169.0,202.8,1014.0,5.475688933401811,0,1,6,2,3596.0,151.0,16.0,5.0,21.0,171.2,224.8,719.2,1.0,1.0,1.0,2.0,4057.0,-1256.0,10.0,11.0,21.0,193.2,405.7,368.8,2273.0,-1035.0,5.0,4.0,9.0,252.6,454.6,568.2,,,,,,,,,5963.0,1503.0,26.0,21.0,47.0,126.9,229.3,284.0,5753.0,-538.0,18.0,16.0,34.0,169.2,319.6,359.6,7653.0,-1105.0,42.0,182.2,11710.0,-2361.0,63.0,185.86666666666665,13983.0,-3396.0,72.0,202.55,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,
2023-04-21,ハッピージャグラーVIII,6,474,-456,0,1,474.0,0.0,474.0,6.07729122052586,0,1,1,2,2086.0,-207.0,6.0,8.0,14.0,149.0,347.7,260.8,1.0,2.0,1.0,2.0,1815.0,-207.0,7.0,4.0,11.0,165.0,259.3,453.8,569.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3471.0,-483.0,9.0,15.0,24.0,144.6,385.7,231.4,1178.0,-235.0,3.0,4.0,7.0,168.3,392.7,294.5,3901.0,-414.0,25.0,157.0,5716.0,-621.0,36.0,159.66666666666666,6285.0,-1270.0,36.0,119.75,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,
2023-04-21,ハッピージャグラーVIII,7,1184,-152,2,6,148.0,592.0,197.3,5.471743804081995,0,1,8,2,810.0,-152.0,3.0,1.0,4.0,202.5,270.0,810.0,2.0,1.0,2.0,1.0,1381.0,-207.0,5.0,1.0,6.0,230.2,276.2,1381.0,1642.0,262.0,7.0,5.0,12.0,136.8,234.6,328.4,,,,,,,,,861.0,-207.0,2.0,3.0,5.0,172.2,430.5,287.0,2722.0,565.0,11.0,10.0,21.0,129.6,247.5,272.2,2191.0,-359.0,10.0,216.35,3572.0,-566.0,16.0,220.96666666666667,5214.0,-304.0,28.0,199.925,,,,,,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,
2023-04-20,アイムジャグラーEX-TP,8,785,-152,3,1,196.2,261.7,785.0,6.383857704218388,0,0,4,7,620.0,-235.0,1.0,2.0,3.0,206.7,620.0,310.0,5.0,4.5,5.0,2.0,1886.0,-897.0,6.0,0.0,6.0,314.3,314.3,0.0,,,,,,,,,990.0,-28.0,5.0,0.0,5.0,198.0,198.0,0.0,246.0,-152.0,0.0,1.0,1.0,246.0,0.0,246.0,735.0,-400.0,2.0,0.0,2.0,367.5,367.5,0.0,2506.0,-1132.0,9.0,260.5,4392.0,-2029.0,15.0,278.43333333333334,,,,,,,,,,,,,5.0,7.0,6.0,1.0,5.0,7.0,6.0,1.0,,,,
2023-04-20,アイムジャグラーEX-TP,10,216,0,1,0,216.0,216.0,0.0,5.860266821204073,0,0,1,7,1965.0,455.0,9.0,8.0,17.0,115.6,218.3,245.6,2.0,1.0,2.0,6.0,240.0,-152.0,0.0,1.0,1.0,240.0,0.0,240.0,,,,,,,,,1013.0,-483.0,2.0,2.0,4.0,253.2,506.5,506.5,588.0,-207.0,1.0,3.0,4.0,147.0,588.0,196.0,1808.0,317.0,7.0,7.0,14.0,129.1,258.3,258.3,2205.0,303.0,18.0,177.8,2445.0,151.0,19.0,198.53333333333333,,,,,,,,,,,,,6.0,3.0,5.0,4.0,6.0,5.0,5.0,4.0,,,,
2023-04-20,アイムジャグラーEX-TP,53,1466,262,6,4,146.6,244.3,366.5,5.638415129967776,0,0,10,7,573.0,-593.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,7.0,4405.0,455.0,18.0,16.0,34.0,129.6,244.7,275.3,,,,,,,,,5170.0,317.0,18.0,17.0,35.0,147.7,287.2,304.1,1519.0,-483.0,4.0,3.0,7.0,217.0,379.8,506.3,3391.0,-1256.0,8.0,11.0,19.0,178.5,423.9,308.3,4978.0,-138.0,34.0,64.8,9383.0,317.0,68.0,86.39999999999999,,,,,,,,,,,,,2.0,4.0,2.0,7.0,2.0,3.0,2.0,7.0,,,,
2023-04-20,アイムジャグラーEX-TP,55,1808,758,10,6,113.0,180.8,301.3,6.442180432931628,0,0,16,7,1220.0,-97.0,5.0,2.0,7.0,174.3,244.0,610.0,4.0,3.0,4.0,4.0,301.0,-83.0,1.0,0.0,1.0,301.0,301.0,0.0,,,,,,,,,1627.0,-538.0,4.0,6.0,10.0,162.7,406.8,271.2,659.0,-400.0,1.0,1.0,2.0,329.5,659.0,659.0,1535.0,262.0,7.0,5.0,12.0,127.9,219.3,307.0,1521.0,-180.0,8.0,237.65,1822.0,-263.0,9.0,258.76666666666665,,,,,,,,,,,,,7.0,6.0,7.0,3.0,7.0,6.0,7.0,2.0,,,,
2023-04-20,アイムジャグラーEX-TP,56,529,-290,1,1,264.5,529.0,529.0,6.037251094636935,0,0,2,7,1714.0,-456.0,5.0,4.0,9.0,190.4,342.8,428.5,3.0,6.0,3.0,3.0,2128.0,317.0,9.0,7.0,16.0,133.0,236.4,304.0,,,,,,,,,1110.0,-483.0,3.0,1.0,4.0,277.5,370.0,1110.0,1616.0,-290.0,5.0,4.0,9.0,179.6,323.2,404.0,175.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,3842.0,-139.0,25.0,161.7,5970.0,178.0,41.0,152.13333333333333,,,,,,,,,,,,,3.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0,,,,
2023-04-20,アイムジャグラーEX-TP,57,750,-83,3,0,250.0,250.0,0.0,5.663102058537598,0,0,3,7,347.0,-235.0,0.0,1.0,1.0,347.0,0.0,347.0,7.0,4.5,6.0,1.0,3260.0,813.0,14.0,11.0,25.0,130.4,232.9,296.4,,,,,,,,,1627.0,-152.0,6.0,3.0,9.0,180.8,271.2,542.3,1612.0,-83.0,6.0,5.0,11.0,146.5,268.7,322.4,2895.0,1641.0,15.0,13.0,28.0,103.4,193.0,222.7,3607.0,578.0,26.0,238.7,6867.0,1391.0,51.0,202.6,,,,,,,,,,,,,4.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,,,,
2023-04-20,アイムジャグラーEX-TP,58,648,-649,0,1,648.0,0.0,648.0,5.798000351995885,0,0,1,7,4669.0,317.0,20.0,11.0,31.0,150.6,233.4,424.5,1.0,2.0,1.0,5.0,3414.0,207.0,13.0,9.0,22.0,155.2,262.6,379.3,,,,,,,,,1916.0,207.0,8.0,5.0,13.0,147.4,239.5,383.2,2505.0,-538.0,8.0,4.0,12.0,208.8,313.1,626.2,2158.0,96.0,9.0,6.0,15.0,143.9,239.8,359.7,8083.0,524.0,53.0,152.89999999999998,11497.0,731.0,75.0,153.66666666666666,,,,,,,,,,,,,1.0,2.0,1.0,6.0,1.0,2.0,1.0,5.0,,,,
2023-04-20,マイジャグラーV,11,696,-456,1,1,348.0,696.0,696.0,5.7357779284792985,0,0,2,2,3304.0,1007.0,16.0,10.0,26.0,127.1,206.5,330.4,2.0,1.0,1.0,2.0,3230.0,-842.0,9.0,7.0,16.0,201.9,358.9,461.4,,,,,,,,,4912.0,-83.0,15.0,20.0,35.0,140.3,327.5,245.6,2357.0,-1587.0,5.0,3.0,8.0,294.6,471.4,785.7,3515.0,-842.0,10.0,12.0,22.0,159.8,351.5,292.9,6534.0,165.0,42.0,164.5,9764.0,-677.0,58.0,176.96666666666667,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,
2023-04-20,マイジャグラーV,12,3596,151,16,5,171.2,224.8,719.2,5.815787188831632,0,0,21,2,4057.0,-1256.0,10.0,11.0,21.0,193.2,405.7,368.8,1.0,2.0,2.0,1.0,2273.0,-1035.0,5.0,4.0,9.0,252.6,454.6,568.2,,,,,,,,,5963.0,1503.0,26.0,21.0,47.0,126.9,229.3,284.0,5753.0,-538.0,18.0,16.0,34.0,169.2,319.6,359.6,4110.0,-593.0,14.0,8.0,22.0,186.8,293.6,513.8,6330.0,-2291.0,30.0,222.89999999999998,8603.0,-3326.0,39.0,232.79999999999998,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,
2023-04-20,ハッピージャグラーVIII,6,2086,-207,6,8,149.0,347.7,260.8,6.039580532891646,0,0,14,2,1815.0,-207.0,7.0,4.0,11.0,165.0,259.3,453.8,1.0,1.5,1.0,2.0,569.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3471.0,-483.0,9.0,15.0,24.0,144.6,385.7,231.4,1178.0,-235.0,3.0,4.0,7.0,168.3,392.7,294.5,1251.0,-538.0,2.0,5.0,7.0,178.7,625.5,250.2,2384.0,-856.0,11.0,82.5,2953.0,-1505.0,11.0,55.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,
2023-04-20,ハッピージャグラーVIII,7,810,-152,3,1,202.5,270.0,810.0,6.217360059026542,0,0,4,2,1381.0,-207.0,5.0,1.0,6.0,230.2,276.2,1381.0,2.0,1.5,2.0,1.0,1642.0,262.0,7.0,5.0,12.0,136.8,234.6,328.4,,,,,,,,,861.0,-207.0,2.0,3.0,5.0,172.2,430.5,287.0,2722.0,565.0,11.0,10.0,21.0,129.6,247.5,272.2,2633.0,2000.0,16.0,10.0,26.0,101.3,164.6,263.3,3023.0,55.0,18.0,183.5,4665.0,317.0,30.0,167.93333333333334,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
