日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,4日前のG数,4日前の差枚,4日前のBB回数,4日前のRB回数,4日前の合成回数,4日前の合成確率,4日前のBB確率,4日前のRB確率,5日前のG数,5日前の差枚,5日前のBB回数,5日前のRB回数,5日前の合成回数,5日前の合成確率,5日前のBB確率,5日前のRB確率,6日前のG数,6日前の差枚,6日前のBB回数,6日前のRB回数,6日前の合成回数,6日前の合成確率,6日前のBB確率,6日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,G数過去4日間合計,差枚過去4日間合計,合成回数過去4日間合計,合成確率過去4日間平均,G数過去5日間合計,差枚過去5日間合計,合成回数過去5日間合計,合成確率過去5日間平均,G数過去6日間合計,差枚過去6日間合計,合成回数過去6日間合計,合成確率過去6日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング,過去6日間合計G数ランキング,過去6日間合計差枚ランキング,過去6日間合計合成回数ランキング,過去6日間平均合成確率ランキング
2023-04-09,マイジャグラーV,325,7360,1904,32,34,111.5,230.0,216.5,6.111560390146736,6,9,66,7,4887.0,-83.0,17.0,18.0,35.0,139.6,287.5,271.5,1.0,2.0,1.0,7.0,167.0,-97.0,0.0,1.0,1.0,167.0,0.0,167.0,236.0,-152.0,0.0,1.0,1.0,236.0,0.0,236.0,4038.0,-649.0,12.0,12.0,24.0,168.2,336.5,336.5,536.0,-345.0,1.0,0.0,1.0,536.0,536.0,0.0,860.0,-28.0,4.0,1.0,5.0,172.0,215.0,860.0,5054.0,-180.0,36.0,153.3,5221.0,-277.0,37.0,157.86666666666667,5457.0,-429.0,38.0,177.4,9495.0,-1078.0,62.0,175.56,10031.0,-1423.0,63.0,235.63333333333333,4.0,3.0,3.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0
2023-04-09,マイジャグラーV,326,4782,758,22,10,149.4,217.4,478.2,5.758848698482883,1,9,32,7,820.0,-593.0,1.0,1.0,2.0,410.0,820.0,820.0,7.0,4.5,7.0,1.0,277.0,-207.0,0.0,1.0,1.0,277.0,0.0,277.0,3587.0,648.0,17.0,11.0,28.0,128.1,211.0,326.1,532.0,-456.0,0.0,1.0,1.0,532.0,0.0,532.0,642.0,-290.0,2.0,0.0,2.0,321.0,321.0,0.0,1207.0,455.0,7.0,3.0,10.0,120.7,172.4,402.3,1097.0,-800.0,3.0,343.5,1374.0,-1007.0,4.0,321.3333333333333,4961.0,-359.0,32.0,273.025,5493.0,-815.0,33.0,324.82,6135.0,-1105.0,35.0,324.18333333333334,7.0,6.0,7.0,1.0,7.0,5.0,7.0,2.0,7.0,5.0,7.0,1.0
2023-04-09,マイジャグラーV,327,8729,2307,39,30,126.5,223.8,291.0,5.720302329642846,3,9,69,7,1700.0,-787.0,4.0,2.0,6.0,283.3,425.0,850.0,3.0,6.0,5.0,3.0,4299.0,-787.0,14.0,15.0,29.0,148.2,307.1,286.6,1318.0,-538.0,3.0,3.0,6.0,219.7,439.3,439.3,932.0,96.0,4.0,1.0,5.0,186.4,233.0,932.0,4997.0,-235.0,17.0,11.0,28.0,178.5,293.9,454.3,873.0,-483.0,1.0,4.0,5.0,174.6,873.0,218.2,5999.0,-1574.0,35.0,215.75,10298.0,-2361.0,64.0,193.23333333333335,11616.0,-2899.0,70.0,199.84999999999997,12548.0,-2803.0,75.0,197.16,17545.0,-3038.0,103.0,194.04999999999998,2.0,7.0,4.0,4.0,3.0,7.0,3.0,3.0,2.0,7.0,3.0,5.0
2023-04-09,マイジャグラーV,328,8955,3391,46,27,122.7,194.7,331.7,5.7428482650788455,3,9,73,7,3201.0,0.0,12.0,8.0,20.0,160.1,266.8,400.1,2.0,1.0,2.0,6.0,475.0,-538.0,0.0,1.0,1.0,475.0,0.0,475.0,1683.0,-842.0,4.0,3.0,7.0,240.4,420.8,561.0,5796.0,1248.0,24.0,21.0,45.0,128.8,241.5,276.0,842.0,-400.0,3.0,0.0,3.0,280.7,280.7,0.0,1741.0,400.0,9.0,6.0,15.0,116.1,193.4,290.2,3676.0,-538.0,21.0,317.55,4151.0,-1076.0,22.0,370.0333333333333,5834.0,-1918.0,29.0,337.625,11630.0,-670.0,74.0,295.86,12472.0,-1070.0,77.0,293.3333333333333,5.0,5.0,5.0,2.0,5.0,6.0,5.0,1.0,4.0,4.0,4.0,2.0
2023-04-09,ファンキージャグラー2,332,2963,-1007,7,8,197.5,423.3,370.4,5.854591402301346,0,9,15,3,3350.0,510.0,13.0,14.0,27.0,124.1,257.7,239.3,1.0,1.0,1.0,2.0,476.0,-456.0,0.0,1.0,1.0,476.0,0.0,476.0,1128.0,-456.0,3.0,3.0,6.0,188.0,376.0,376.0,411.0,-483.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-483.0,1.0,0.0,1.0,600.0,600.0,0.0,1234.0,-28.0,5.0,4.0,9.0,137.1,246.8,308.5,3826.0,54.0,28.0,300.05,4302.0,-402.0,29.0,358.7,5430.0,-858.0,35.0,316.025,5841.0,-1341.0,35.0,252.82,6441.0,-1824.0,36.0,310.68333333333334,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
2023-04-09,ファンキージャグラー2,333,3203,-1090,6,9,213.5,533.8,355.9,5.4326393113998215,0,9,15,3,331.0,-400.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,3.0,3.0,350.0,-456.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,262.0,5.0,0.0,5.0,130.8,130.8,0.0,816.0,-207.0,3.0,1.0,4.0,204.0,272.0,816.0,1257.0,-152.0,4.0,3.0,7.0,179.6,314.2,419.0,369.0,-207.0,1.0,0.0,1.0,369.0,369.0,0.0,681.0,-856.0,0.0,0.0,1031.0,-1312.0,0.0,0.0,1685.0,-1050.0,5.0,32.7,2501.0,-1257.0,9.0,66.96000000000001,3758.0,-1409.0,16.0,85.73333333333333,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
2023-04-09,ファンキージャグラー2,335,3090,-2310,4,4,386.2,772.5,772.5,5.934200946159369,0,9,8,3,2175.0,-400.0,8.0,3.0,11.0,197.7,271.9,725.0,2.0,2.5,2.0,1.0,1505.0,-952.0,4.0,1.0,5.0,301.0,376.2,1505.0,3526.0,-207.0,10.0,14.0,24.0,146.9,352.6,251.9,575.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0,4027.0,565.0,17.0,10.0,27.0,149.1,236.9,402.7,678.0,-235.0,1.0,2.0,3.0,226.0,678.0,339.0,3680.0,-1352.0,16.0,249.35,5185.0,-2304.0,21.0,266.56666666666666,8711.0,-2511.0,45.0,236.64999999999998,9286.0,-3160.0,45.0,189.32,13313.0,-2595.0,72.0,182.61666666666667,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0
2023-04-09,ハッピージャグラーVIII,317,4562,-235,18,9,169.0,253.4,506.9,6.181332477539911,1,9,27,3,2559.0,-759.0,6.0,8.0,14.0,182.8,426.5,319.9,1.0,3.0,1.0,2.0,2166.0,96.0,9.0,8.0,17.0,127.4,240.7,270.8,1432.0,-952.0,2.0,5.0,7.0,204.6,716.0,286.4,3224.0,-97.0,12.0,10.0,22.0,146.5,268.7,322.4,3411.0,593.0,14.0,12.0,26.0,131.2,243.6,284.2,1487.0,-83.0,6.0,4.0,10.0,148.7,247.8,371.8,4725.0,-663.0,31.0,155.10000000000002,6891.0,-567.0,48.0,145.86666666666667,8323.0,-1519.0,55.0,160.55,11547.0,-1616.0,77.0,157.74,14958.0,-1023.0,103.0,153.31666666666663,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0
2023-04-09,ハッピージャグラーVIII,318,4262,-952,12,11,185.3,355.2,387.5,5.992331797745585,1,9,23,3,1040.0,96.0,5.0,1.0,6.0,173.3,208.0,1040.0,3.0,1.0,3.0,3.0,1110.0,-345.0,3.0,3.0,6.0,185.0,370.0,370.0,187.0,-28.0,0.0,1.0,1.0,187.0,0.0,187.0,505.0,-97.0,2.0,1.0,3.0,168.3,252.5,505.0,1721.0,-538.0,5.0,5.0,10.0,172.1,344.2,344.2,108.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,-249.0,12.0,179.15,3260.0,-594.0,18.0,181.1,3447.0,-622.0,19.0,182.575,3952.0,-719.0,22.0,179.71999999999997,5673.0,-1257.0,32.0,178.45000000000002,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
2023-04-09,ハッピージャグラーVIII,320,5771,317,23,16,148.0,250.9,360.7,6.085537630452087,2,9,39,3,1606.0,-538.0,4.0,4.0,8.0,200.8,401.5,401.5,2.0,2.0,2.0,1.0,744.0,-290.0,2.0,1.0,3.0,248.0,372.0,744.0,1816.0,1448.0,13.0,4.0,17.0,106.8,139.7,454.0,2650.0,1046.0,16.0,4.0,20.0,132.5,165.6,662.5,1319.0,-456.0,4.0,3.0,7.0,188.4,329.8,439.7,2749.0,813.0,11.0,17.0,28.0,98.2,249.9,161.7,2350.0,-828.0,11.0,224.4,3094.0,-1118.0,14.0,232.26666666666665,4910.0,330.0,31.0,200.89999999999998,7560.0,1376.0,51.0,187.21999999999997,8879.0,920.0,58.0,187.41666666666666,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0
2023-04-08,アイムジャグラーEX-TP,330,578,-152,2,0,289.0,289.0,0.0,5.730794254373102,0,8,2,2,43.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,184.0,-152.0,0.0,0.0,0.0,0.0,0.0,0.0,2830.0,2887.0,22.0,8.0,30.0,94.3,128.6,353.8,1129.0,-97.0,5.0,0.0,5.0,225.8,225.8,0.0,52.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,2937.0,317.0,10.0,14.0,24.0,122.4,293.7,209.8,227.0,-180.0,0.0,0.0,411.0,-332.0,0.0,0.0,3241.0,2555.0,30.0,23.575,4370.0,2458.0,35.0,64.02000000000001,4422.0,2375.0,35.0,53.35,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
2023-04-08,アイムジャグラーEX-TP,331,1011,-152,2,6,126.4,505.5,168.5,6.080601713731285,0,8,8,2,375.0,-400.0,0.0,1.0,1.0,375.0,0.0,375.0,1.0,2.0,1.0,1.0,322.0,-97.0,1.0,0.0,1.0,322.0,322.0,0.0,373.0,-152.0,1.0,0.0,1.0,373.0,373.0,0.0,746.0,-290.0,3.0,0.0,3.0,248.7,248.7,0.0,478.0,-83.0,1.0,2.0,3.0,159.3,478.0,239.0,154.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,-497.0,2.0,348.5,1019.0,-594.0,3.0,339.6666666666667,1392.0,-746.0,4.0,348.0,2138.0,-1036.0,7.0,328.14,2616.0,-1119.0,10.0,300.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
2023-04-08,マイジャグラーV,321,1642,-593,4,4,205.2,410.5,410.5,5.906128897324567,0,8,8,7,5394.0,1299.0,24.0,20.0,44.0,122.6,224.8,269.7,1.0,1.0,1.0,6.0,374.0,-152.0,1.0,1.0,2.0,187.0,374.0,374.0,3263.0,455.0,11.0,16.0,27.0,120.9,296.6,203.9,865.0,-704.0,1.0,1.0,2.0,432.5,865.0,865.0,537.0,-83.0,2.0,1.0,3.0,179.0,268.5,537.0,7039.0,207.0,25.0,27.0,52.0,135.4,281.6,260.7,5768.0,1147.0,46.0,154.8,6142.0,995.0,48.0,165.53333333333333,9405.0,1450.0,75.0,154.375,10270.0,746.0,77.0,210.0,10807.0,663.0,80.0,204.83333333333334,2.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0
2023-04-08,マイジャグラーV,322,1696,-97,7,1,212.0,242.3,1696.0,5.5955617693271895,0,8,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,3696.0,703.0,18.0,8.0,26.0,142.2,205.3,462.0,3426.0,1393.0,17.0,14.0,31.0,110.5,201.5,244.7,1011.0,-152.0,3.0,2.0,5.0,202.2,337.0,505.5,558.0,-207.0,1.0,1.0,2.0,279.0,558.0,558.0,4086.0,1853.0,23.0,11.0,34.0,120.2,177.7,371.5,3696.0,703.0,26.0,71.1,7392.0,1406.0,52.0,94.8,10818.0,2799.0,83.0,98.725,11829.0,2647.0,88.0,119.41999999999999,12387.0,2440.0,90.0,146.01666666666665,5.0,3.0,5.0,7.0,3.0,2.0,3.0,7.0,3.0,2.0,2.0,6.0
2023-04-08,マイジャグラーV,323,1233,-1145,0,4,308.2,0.0,308.2,6.187648766799531,0,8,4,7,4637.0,841.0,18.0,18.0,36.0,128.8,257.6,257.6,2.0,2.0,2.0,5.0,1404.0,593.0,7.0,5.0,12.0,117.0,200.6,280.8,73.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,7468.0,207.0,27.0,25.0,52.0,143.6,276.6,298.7,3477.0,1117.0,13.0,18.0,31.0,112.2,267.5,193.2,3467.0,758.0,16.0,9.0,25.0,138.7,216.7,385.2,6041.0,1434.0,48.0,122.9,7445.0,2027.0,60.0,120.93333333333334,7518.0,1944.0,60.0,90.7,14986.0,2151.0,112.0,101.28,18463.0,3268.0,143.0,103.10000000000001,1.0,1.0,1.0,6.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,7.0
2023-04-08,マイジャグラーV,325,4887,-83,17,18,139.6,287.5,271.5,6.012965239439525,1,8,35,7,167.0,-97.0,0.0,1.0,1.0,167.0,0.0,167.0,6.0,4.0,5.0,3.0,236.0,-152.0,0.0,1.0,1.0,236.0,0.0,236.0,4038.0,-649.0,12.0,12.0,24.0,168.2,336.5,336.5,536.0,-345.0,1.0,0.0,1.0,536.0,536.0,0.0,860.0,-28.0,4.0,1.0,5.0,172.0,215.0,860.0,790.0,-483.0,1.0,1.0,2.0,395.0,790.0,790.0,403.0,-249.0,2.0,201.5,639.0,-401.0,3.0,213.0,4677.0,-1050.0,27.0,201.8,5213.0,-1395.0,28.0,268.64,6073.0,-1423.0,33.0,252.53333333333333,7.0,5.0,7.0,3.0,7.0,5.0,7.0,2.0,7.0,6.0,7.0,1.0
2023-04-08,マイジャグラーV,326,820,-593,1,1,410.0,820.0,820.0,5.716603229218535,0,8,2,7,277.0,-207.0,0.0,1.0,1.0,277.0,0.0,277.0,5.0,5.0,5.0,2.0,3587.0,648.0,17.0,11.0,28.0,128.1,211.0,326.1,532.0,-456.0,0.0,1.0,1.0,532.0,0.0,532.0,642.0,-290.0,2.0,0.0,2.0,321.0,321.0,0.0,1207.0,455.0,7.0,3.0,10.0,120.7,172.4,402.3,4440.0,1393.0,23.0,11.0,34.0,130.6,193.0,403.6,3864.0,441.0,29.0,202.55,7451.0,1089.0,57.0,177.73333333333335,7983.0,633.0,58.0,266.3,8625.0,343.0,60.0,277.24,9832.0,798.0,70.0,251.15,4.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,6.0,3.0,6.0,2.0
2023-04-08,マイジャグラーV,327,1700,-787,4,2,283.3,425.0,850.0,5.744696399131367,0,8,6,7,4299.0,-787.0,14.0,15.0,29.0,148.2,307.1,286.6,3.0,7.0,3.0,4.0,1318.0,-538.0,3.0,3.0,6.0,219.7,439.3,439.3,932.0,96.0,4.0,1.0,5.0,186.4,233.0,932.0,4997.0,-235.0,17.0,11.0,28.0,178.5,293.9,454.3,873.0,-483.0,1.0,4.0,5.0,174.6,873.0,218.2,393.0,-456.0,0.0,0.0,0.0,0.0,0.0,0.0,5617.0,-1325.0,35.0,183.95,6935.0,-1863.0,41.0,195.86666666666665,7867.0,-1767.0,46.0,193.5,12864.0,-2002.0,74.0,190.5,13737.0,-2485.0,79.0,187.85,3.0,6.0,3.0,4.0,4.0,6.0,5.0,3.0,2.0,7.0,4.0,5.0
2023-04-08,マイジャグラーV,328,3201,0,12,8,160.1,266.8,400.1,5.732415812815296,0,8,20,7,475.0,-538.0,0.0,1.0,1.0,475.0,0.0,475.0,4.0,6.0,5.0,1.0,1683.0,-842.0,4.0,3.0,7.0,240.4,420.8,561.0,5796.0,1248.0,24.0,21.0,45.0,128.8,241.5,276.0,842.0,-400.0,3.0,0.0,3.0,280.7,280.7,0.0,1741.0,400.0,9.0,6.0,15.0,116.1,193.4,290.2,3147.0,-456.0,13.0,3.0,16.0,196.7,242.1,1049.0,2158.0,-1380.0,8.0,357.7,3841.0,-2222.0,15.0,318.59999999999997,9637.0,-974.0,60.0,271.15,10479.0,-1374.0,63.0,273.06,12220.0,-974.0,78.0,246.9,6.0,7.0,6.0,1.0,6.0,7.0,6.0,1.0,4.0,5.0,5.0,3.0
2023-04-08,ファンキージャグラー2,332,3350,510,13,14,124.1,257.7,239.3,5.906472766862925,0,8,27,3,476.0,-456.0,0.0,1.0,1.0,476.0,0.0,476.0,2.0,1.5,2.0,1.0,1128.0,-456.0,3.0,3.0,6.0,188.0,376.0,376.0,411.0,-483.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-483.0,1.0,0.0,1.0,600.0,600.0,0.0,1234.0,-28.0,5.0,4.0,9.0,137.1,246.8,308.5,4990.0,1696.0,25.0,14.0,39.0,127.9,199.6,356.4,1604.0,-912.0,7.0,332.0,2732.0,-1368.0,13.0,284.0,3143.0,-1851.0,13.0,213.0,3743.0,-2334.0,14.0,290.4,4977.0,-2362.0,23.0,264.84999999999997,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0
2023-04-08,ファンキージャグラー2,333,331,-400,0,0,0.0,0.0,0.0,6.059500727346036,0,8,0,3,350.0,-456.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,3.0,3.0,654.0,262.0,5.0,0.0,5.0,130.8,130.8,0.0,816.0,-207.0,3.0,1.0,4.0,204.0,272.0,816.0,1257.0,-152.0,4.0,3.0,7.0,179.6,314.2,419.0,369.0,-207.0,1.0,0.0,1.0,369.0,369.0,0.0,3075.0,1144.0,16.0,10.0,26.0,118.3,192.2,307.5,1004.0,-194.0,5.0,65.4,1658.0,68.0,10.0,87.2,2474.0,-139.0,14.0,116.4,3731.0,-291.0,21.0,129.04000000000002,4100.0,-498.0,22.0,169.03333333333333,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0
2023-04-08,ファンキージャグラー2,335,2175,-400,8,3,197.7,271.9,725.0,5.999643124676205,0,8,11,3,1505.0,-952.0,4.0,1.0,5.0,301.0,376.2,1505.0,1.0,3.0,1.0,2.0,3526.0,-207.0,10.0,14.0,24.0,146.9,352.6,251.9,575.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0,4027.0,565.0,17.0,10.0,27.0,149.1,236.9,402.7,678.0,-235.0,1.0,2.0,3.0,226.0,678.0,339.0,1219.0,-152.0,4.0,2.0,6.0,203.2,304.8,609.5,5031.0,-1159.0,29.0,223.95,8557.0,-1366.0,53.0,198.26666666666665,9132.0,-2015.0,53.0,148.7,13159.0,-1450.0,80.0,148.78,13837.0,-1685.0,83.0,161.65,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0
2023-04-08,ハッピージャグラーVIII,317,2559,-759,6,8,182.8,426.5,319.9,6.049131106672758,0,8,14,3,2166.0,96.0,9.0,8.0,17.0,127.4,240.7,270.8,1.0,1.0,1.0,3.0,1432.0,-952.0,2.0,5.0,7.0,204.6,716.0,286.4,3224.0,-97.0,12.0,10.0,22.0,146.5,268.7,322.4,3411.0,593.0,14.0,12.0,26.0,131.2,243.6,284.2,1487.0,-83.0,6.0,4.0,10.0,148.7,247.8,371.8,2255.0,0.0,9.0,5.0,14.0,161.1,250.6,451.0,3598.0,-856.0,24.0,166.0,5030.0,-1808.0,31.0,178.86666666666667,8254.0,-1905.0,53.0,170.775,11665.0,-1312.0,79.0,162.86,13152.0,-1395.0,89.0,160.50000000000003,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0
2023-04-08,ハッピージャグラーVIII,318,1040,96,5,1,173.3,208.0,1040.0,6.023259046471761,0,8,6,3,1110.0,-345.0,3.0,3.0,6.0,185.0,370.0,370.0,2.0,3.0,2.0,2.0,187.0,-28.0,0.0,1.0,1.0,187.0,0.0,187.0,505.0,-97.0,2.0,1.0,3.0,168.3,252.5,505.0,1721.0,-538.0,5.0,5.0,10.0,172.1,344.2,344.2,108.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,-290.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,-373.0,7.0,186.0,1484.0,-401.0,8.0,186.33333333333334,1989.0,-498.0,11.0,181.825,3710.0,-1036.0,21.0,179.88,3818.0,-1133.0,21.0,149.9,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0
2023-04-08,ハッピージャグラーVIII,320,1606,-538,4,4,200.8,401.5,401.5,6.1071552872573305,0,8,8,3,744.0,-290.0,2.0,1.0,3.0,248.0,372.0,744.0,3.0,2.0,3.0,1.0,1816.0,1448.0,13.0,4.0,17.0,106.8,139.7,454.0,2650.0,1046.0,16.0,4.0,20.0,132.5,165.6,662.5,1319.0,-456.0,4.0,3.0,7.0,188.4,329.8,439.7,2749.0,813.0,11.0,17.0,28.0,98.2,249.9,161.7,807.0,0.0,3.0,1.0,4.0,201.8,269.0,807.0,2560.0,1158.0,20.0,177.4,4376.0,2606.0,37.0,153.86666666666667,7026.0,3652.0,57.0,148.525,8345.0,3196.0,64.0,156.5,11094.0,4009.0,92.0,146.78333333333333,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0
2023-04-07,アイムジャグラーEX-TP,330,43,-28,0,0,0.0,0.0,0.0,4.261763458252558,0,7,0,2,184.0,-152.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2830.0,2887.0,22.0,8.0,30.0,94.3,128.6,353.8,1129.0,-97.0,5.0,0.0,5.0,225.8,225.8,0.0,52.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,2937.0,317.0,10.0,14.0,24.0,122.4,293.7,209.8,2240.0,-83.0,8.0,6.0,14.0,160.0,280.0,373.3,3014.0,2735.0,30.0,47.15,5844.0,5622.0,60.0,62.86666666666667,6973.0,5525.0,65.0,103.6,7025.0,5442.0,65.0,82.88,9962.0,5759.0,89.0,89.46666666666665,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
2023-04-07,アイムジャグラーEX-TP,331,375,-400,0,1,375.0,0.0,375.0,6.624417603285711,0,7,1,2,322.0,-97.0,1.0,0.0,1.0,322.0,322.0,0.0,1.0,1.0,1.0,1.0,373.0,-152.0,1.0,0.0,1.0,373.0,373.0,0.0,746.0,-290.0,3.0,0.0,3.0,248.7,248.7,0.0,478.0,-83.0,1.0,2.0,3.0,159.3,478.0,239.0,154.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,-249.0,2.0,347.5,1068.0,-401.0,3.0,356.0,1814.0,-691.0,6.0,329.175,2292.0,-774.0,9.0,295.2,2446.0,-871.0,9.0,246.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
2023-04-07,マイジャグラーV,321,5394,1299,24,20,122.6,224.8,269.7,5.909873751472404,4,7,44,7,374.0,-152.0,1.0,1.0,2.0,187.0,374.0,374.0,6.0,4.5,6.0,4.0,3263.0,455.0,11.0,16.0,27.0,120.9,296.6,203.9,865.0,-704.0,1.0,1.0,2.0,432.5,865.0,865.0,537.0,-83.0,2.0,1.0,3.0,179.0,268.5,537.0,7039.0,207.0,25.0,27.0,52.0,135.4,281.6,260.7,2530.0,951.0,13.0,10.0,23.0,110.0,194.6,253.0,3637.0,303.0,29.0,153.95,6900.0,758.0,56.0,142.93333333333334,7765.0,54.0,58.0,215.325,8302.0,-29.0,61.0,208.06,15341.0,178.0,113.0,195.94999999999996,5.0,4.0,3.5,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0
2023-04-07,マイジャグラーV,322,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,7,3696.0,703.0,18.0,8.0,26.0,142.2,205.3,462.0,1.0,1.0,2.0,5.0,3426.0,1393.0,17.0,14.0,31.0,110.5,201.5,244.7,1011.0,-152.0,3.0,2.0,5.0,202.2,337.0,505.5,558.0,-207.0,1.0,1.0,2.0,279.0,558.0,558.0,4086.0,1853.0,23.0,11.0,34.0,120.2,177.7,371.5,5204.0,151.0,21.0,11.0,32.0,162.6,247.8,473.1,7122.0,2096.0,57.0,126.35,10548.0,3489.0,88.0,121.06666666666666,11559.0,3337.0,93.0,141.35,12117.0,3130.0,95.0,168.88000000000002,16203.0,4983.0,129.0,160.76666666666668,2.0,1.0,1.0,6.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,5.0
2023-04-07,マイジャグラーV,323,4637,841,18,18,128.8,257.6,257.6,5.659996540682619,5,7,36,7,1404.0,593.0,7.0,5.0,12.0,117.0,200.6,280.8,4.0,3.0,3.0,7.0,73.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,7468.0,207.0,27.0,25.0,52.0,143.6,276.6,298.7,3477.0,1117.0,13.0,18.0,31.0,112.2,267.5,193.2,3467.0,758.0,16.0,9.0,25.0,138.7,216.7,385.2,1304.0,-456.0,3.0,3.0,6.0,217.3,434.7,434.7,1477.0,510.0,12.0,58.5,1550.0,427.0,12.0,39.0,9018.0,634.0,64.0,65.15,12495.0,1751.0,95.0,74.56,15962.0,2509.0,120.0,85.25,7.0,2.0,6.0,7.0,7.0,4.0,7.0,7.0,3.0,2.0,3.0,7.0
2023-04-07,マイジャグラーV,325,167,-97,0,1,167.0,0.0,167.0,5.799907279625988,0,7,1,7,236.0,-152.0,0.0,1.0,1.0,236.0,0.0,236.0,7.0,4.5,7.0,2.0,4038.0,-649.0,12.0,12.0,24.0,168.2,336.5,336.5,536.0,-345.0,1.0,0.0,1.0,536.0,536.0,0.0,860.0,-28.0,4.0,1.0,5.0,172.0,215.0,860.0,790.0,-483.0,1.0,1.0,2.0,395.0,790.0,790.0,1658.0,-538.0,5.0,2.0,7.0,236.9,331.6,829.0,4274.0,-801.0,25.0,202.1,8312.0,-1450.0,49.0,190.79999999999998,8848.0,-1795.0,50.0,277.1,9708.0,-1823.0,55.0,256.08000000000004,10498.0,-2306.0,57.0,279.23333333333335,3.0,7.0,5.0,3.0,3.0,7.0,4.0,3.0,6.0,7.0,6.0,2.0
